,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
cat9,False,0,,0,False,False,True,False,2,0,,False,,
cat4,False,0,,0,False,False,True,False,2,0,,False,,
random_a,True,0,♥2 ♠5,0,False,False,True,True,2,0,1,False,,
random_b,False,0,♣2 ♦5,1779,True,False,True,True,1,0,2,False,True,1779.0
basic_c,False,0,♦K ♦9,23221,True,False,True,True,2,0,3,False,True,23221.0
basic_b,True,0,♣9 ♣5,0,False,False,True,True,2,0,4,False,,
basic_a,True,0,♥10 ♣10,1000,False,False,True,True,2,0,D,False,True,1000.0
tomas4,True,0,♦A ♦10,0,False,False,True,True,2,0,SB,True,,
tomas3,True,0,♦3 ♦2,1000,False,False,True,True,2,0,BB,False,True,1000.0
