round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,8,deal,False,♦K ♠6,,60000,0.11393333333334844,0.29978750021172584,0.2759757745763852,1000,0,3000,0,0,40,0,110,40,2,0.26666666666666666,64.6380295751081,check,0,0.4682779312133789
1,1,9,6,deal,False,♦K ♠6,,60000,0.11393333333334844,0.29978750021172584,0.2759757745763852,960,0,2960,0,40,960,0,3160,1000,3,0.23300970873786409,1551.3127098025946,check,0,0.40697813034057617
2,0,9,8,deal,False,♠3 ♦J,,60000,0.08689074074075011,0.26680928367887924,0.2291365568361196,1000,1,2000,0,0,40,0,70,40,1,0.36363636363636365,29.60820181412219,fold,0,0.6222867965698242
3,0,9,8,deal,False,♠Q ♠4,,60000,0.13705185185186647,0.3292672937945013,0.3090028926715141,1000,1,2000,0,0,20,0,30,20,1,0.4,24.267610409937483,fold,0,0.4599452018737793
4,0,9,9,deal,False,♣2 ♦8,,60000,0.06651111111111659,0.23665241600007242,0.19234367805266783,1000,1,2000,0,0,20,0,30,20,1,0.4,9.377851079178956,fold,0,0.47170090675354004
5,0,9,4,deal,False,♣5 ♣9,,60000,0.12746666666667858,0.3206796599326331,0.2975491170723636,980,1,1980,0,20,92,0,218,112,1,0.23225806451612904,159.60780287740738,check,0,0.4628438949584961
5,1,9,3,deal,False,♣5 ♣9,,60000,0.12746666666667858,0.3206796599326331,0.2975491170723636,888,1,1888,0,112,888,0,2234,1000,2,0.28443305573350414,1540.5622712514974,check,0,0.4276108741760254
6,0,8,7,deal,False,♠9 ♠Q,,60000,0.19116620370370455,0.35946599604195145,0.38974212253523677,990,2,990,0,10,214,0,462,224,1,0.30177514792899407,592.2261011200565,check,0,0.5695288181304932
6,1,8,6,deal,False,♠9 ♠Q,,60000,0.19116620370370455,0.35946599604195145,0.38974212253523677,776,2,776,0,224,224,0,1848,448,2,0.10810810810810811,619.9002179948255,check,0,0.447253942489624
6,2,8,6,flop,True,♠9 ♠Q,♣5 ♠4 ♣9,83,0.27710843373493976,0.447570496891728,0.5028514408384175,552,2,552,448,0,20,2744,0,0,8,0.00723589001447178,inf,raise,0,1.2892699241638184
6,3,8,5,flop,False,♠9 ♠Q,♣5 ♠4 ♣9,842,0.22505938242280285,0.41584022921814356,0.4356968519526493,532,2,532,448,20,532,2744,1094,819,1,0.12173913043478261,2334.3279752036897,check,0,1.2612371444702148
