round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,4,deal,False,♠8 ♦9,,60000,0.1221462962963107,0.3118671534912701,0.3087954735950514,1000,0,3000,0,0,20,0,30,20,1,0.4,24.2250128227398,fold,0,0.33203792572021484
2,0,9,7,deal,False,♠8 ♣Q,,60000,0.11994259259260917,0.3066571258276486,0.30350792504796215,1000,0,3000,0,0,40,0,90,40,1,0.3076923076923077,69.50843503735237,fold,0,0.4041268825531006
3,0,9,9,deal,False,♠8 ♥7,,60000,0.11546111111112299,0.3057281020204024,0.2944245675582676,1000,0,3000,0,0,160,0,310,160,1,0.3404255319148936,221.9905726549613,fold,0,0.31630802154541016
4,0,9,8,deal,False,♣Q ♦4,,60000,0.0974166666666785,0.2802152047815472,0.2649528954347555,1000,0,3000,0,0,40,0,70,40,1,0.36363636363636365,39.45316134554782,fold,0,0.3206322193145752
5,0,9,8,deal,False,♣10 ♦3,,60000,0.08131851851852662,0.25930411672576487,0.23711299840869834,1000,0,3000,0,0,20,0,30,20,1,0.4,13.529367958861299,fold,0,0.31524014472961426
6,0,9,9,deal,False,♦3 ♦8,,60000,0.10946296296297217,0.30082059521897725,0.28898899730328975,1000,0,3000,0,0,20,0,30,20,1,0.4,20.54317028093497,fold,0,0.3290069103240967
7,0,9,5,deal,False,♦Q ♦7,,60000,0.1446537037037197,0.33668566415017814,0.348669484627512,980,0,2980,0,20,20,0,130,40,1,0.0,43.040262816081075,check,0,0.316849946975708
7,1,9,5,deal,False,♦Q ♦7,,60000,0.1446537037037197,0.33668566415017814,0.348669484627512,960,0,2960,0,40,76,0,304,116,1,0.2,163.5529987011081,check,0,0.32579708099365234
7,2,9,5,flop,True,♦Q ♦7,♠A ♥Q ♣3,156,0.14316239316239315,0.3435655581061348,0.3336895044261654,884,0,2884,116,0,20,590,0,0,9,0.03278688524590164,40.06424809659844,check,0,1.1955499649047852
7,3,9,5,flop,False,♦Q ♦7,♠A ♥Q ♣3,1388,0.14697406340057637,0.3441049706636886,0.33959102018261655,884,0,2884,116,0,60,590,120,60,1,0.07792207792207792,123.51097436737427,bet,123,1.2803490161895752
7,4,9,5,flop,False,♦Q ♦7,♠A ♥Q ♣3,2633,0.14508165590581087,0.34187741205440053,0.33666670653088016,761,0,2761,116,123,123,590,738,246,1,0.08476912474155755,249.76535207173583,check,0,1.2831079959869385
7,5,9,5,turn,True,♦Q ♦7,♠A ♥Q ♣3 ♥2,162,0.09567901234567901,0.29151557259551536,0.260898519546529,638,0,2638,362,0,20,1820,0,0,9,0.010869565217391304,30.9116229247815,check,0,1.1990268230438232
7,6,9,5,turn,False,♦Q ♦7,♠A ♥Q ♣3 ♥2,1472,0.10360054347826086,0.3022233251431368,0.2747689015354392,638,0,2638,362,0,60,1820,120,60,1,0.03,96.59826330492363,check,0,1.274385929107666
7,7,9,5,river,True,♦Q ♦7,♠A ♥Q ♣3 ♥2 ♠5,305,0.001639344262295082,0.02858294389206999,0.02785025902904998,578,0,2578,422,0,20,2120,0,0,9,0.009345794392523364,20.58986072875477,check,0,1.1979889869689941
7,8,9,4,river,False,♦Q ♦7,♠A ♥Q ♣3 ♥2 ♠5,2779,0.006477150053976251,0.0779445630656121,0.05845092672789883,578,0,2578,422,0,288,2120,318,288,1,0.10564930300807043,161.36752174180282,fold,0,1.372986078262329
8,0,9,6,deal,False,♣7 ♣8,,60000,0.15147777777779195,0.3454550446517274,0.3612084452772146,568,0,2568,0,10,70,0,190,80,1,0.23076923076923078,161.08836348114644,check,0,0.3351869583129883
8,1,9,5,flop,True,♣7 ♣8,♦9 ♠4 ♥8,157,0.11040339702760084,0.30596461463631724,0.280761169992601,498,0,2498,80,0,20,420,0,0,9,0.045454545454545456,32.80617899589802,check,0,1.200265884399414
8,2,9,5,turn,True,♣7 ♣8,♦9 ♠4 ♥8 ♥5,189,0.0582010582010582,0.21446527195249993,0.18822714000844282,498,0,2498,80,0,20,420,0,0,9,0.045454545454545456,26.03731639801938,check,0,1.1984550952911377
8,3,9,4,turn,False,♣7 ♣8,♦9 ♠4 ♥8 ♥5,1547,0.09103641456582634,0.2612973978819902,0.25079593608325423,498,0,2498,80,0,20,420,20,20,1,0.043478260869565216,30.06387825870449,check,0,1.2989017963409424
8,4,9,3,turn,False,♣7 ♣8,♦9 ♠4 ♥8 ♥5,2693,0.0930498824111895,0.26685549638581724,0.2543874671787078,478,0,2478,80,20,28,420,108,48,1,0.050359712230215826,42.5001743176241,check,0,1.2770180702209473
8,5,9,3,river,True,♣7 ♣8,♦9 ♠4 ♥8 ♥5 ♥10,294,0.01020408163265306,0.10049854899791943,0.0748388446987993,450,0,2450,128,0,20,584,0,0,9,0.033112582781456956,21.76024652689121,check,0,1.2085468769073486
9,0,9,8,deal,False,♠10 ♥10,,60000,0.19581851851854712,0.37437387414813006,0.42994790437879504,450,0,2450,0,0,450,0,1295,872,1,0.25787965616045844,1830.9476736902352,bet,1830,0.3073427677154541
10,0,9,7,deal,False,♦7 ♣A,,60000,0.12927037037038913,0.31575093336135757,0.32889224230716785,3045,0,5045,0,0,170,0,400,170,1,0.2982456140350877,333.3814911320082,check,0,0.31447815895080566
10,1,9,6,flop,False,♦7 ♣A,♥10 ♣K ♥K,1217,0.03567515749109833,0.15942138145722848,0.13664260014245994,2875,0,4875,170,0,200,1105,450,200,1,0.11396011396011396,237.6055641624563,check,0,1.2828021049499512
10,2,9,6,flop,False,♦7 ♣A,♥10 ♣K ♥K,3154,0.03833756076939336,0.1653944592140508,0.14286018258094033,2675,0,4675,170,200,200,1105,1754,400,3,0.06538084341288003,240.00119158187044,check,0,1.3084931373596191
10,3,9,6,turn,False,♦7 ♣A,♥10 ♣K ♥K ♠9,1369,0.016557097638178718,0.1081540263150181,0.08606025000120643,2475,0,4475,570,0,333,3259,1049,333,3,0.07175177763413057,367.6162252483426,bet,367,1.3106579780578613
