round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,9,deal,False,♠6 ♠A,,60000,0.1695722222222411,0.35892827608664307,0.38159217700354503,1000,0,3000,0,0,160,0,350,160,1,0.3137254901960784,417.8155174865225,check,0,0.3403327465057373
1,1,9,9,deal,False,♠6 ♠A,,60000,0.1695722222222411,0.35892827608664307,0.38159217700354503,840,0,2840,0,160,160,0,1920,320,3,0.07692307692307693,417.8155174865225,check,0,0.3051478862762451
1,2,9,8,flop,False,♠6 ♠A,♥4 ♦2 ♣K,1810,0.04456721915285451,0.19846621806033943,0.15559632344111096,680,0,2680,320,0,680,2880,3211,680,2,0.10042829714960863,833.6068095978411,check,0,1.309380054473877
2,0,9,7,deal,False,♣7 ♦6,,60000,0.10892407407408425,0.2989408575912042,0.2833886747314911,1000,1,2000,0,0,40,0,90,40,1,0.3076923076923077,58.872685198288956,fold,0,0.3350229263305664
3,0,9,9,deal,False,♥4 ♠9,,60000,0.07690740740741435,0.25320558486787376,0.22478409086083745,1000,1,2000,0,0,80,0,170,80,1,0.32,69.42421236815177,fold,0,0.30566906929016113
4,0,9,8,deal,False,♥10 ♣Q,,60000,0.1598222222222431,0.34793870740220995,0.3650292380212656,1000,1,2000,0,0,20,0,50,20,2,0.2857142857142857,47.04506017968384,bet,47,0.32158398628234863
4,1,9,6,flop,False,♥10 ♣Q,♣4 ♥4 ♥2,1096,0.047850770478507706,0.20680311031850468,0.1612696048896498,953,1,1953,47,0,20,282,40,20,2,0.05847953216374269,24.7610018828429,bet,24,1.2650041580200195
4,2,9,5,flop,False,♥10 ♣Q,♣4 ♥4 ♥2,2935,0.05335983342797653,0.21658915539187687,0.17278281194184186,929,1,1929,47,24,144,282,464,168,1,0.16179775280898875,182.01867051556448,check,0,1.32008695602417
4,3,9,4,flop,False,♥10 ♣Q,♣4 ♥4 ♥2,4592,0.05251887340301974,0.21474875094932835,0.1710496655085702,785,1,1785,47,168,390,282,1388,558,1,0.18932038834951456,434.18855591216067,fold,0,1.2992937564849854
5,0,9,8,deal,False,♣2 ♠7,,60000,0.06556481481481947,0.23653779813641773,0.2054135229076941,785,1,1785,0,0,20,0,30,20,1,0.4,10.459417126095525,fold,0,0.3177831172943115
6,0,9,9,deal,False,♠6 ♠5,,60000,0.1427222222222342,0.3382437247126958,0.342102151830403,785,1,1785,0,0,20,0,30,20,1,0.4,32.499064027422975,fold,0,0.3222639560699463
7,0,8,2,deal,False,♠2 ♠J,,60000,0.13525000000000068,0.31655773407822,0.331894483201126,765,1,1765,0,20,0,0,50,20,2,-0.4,0,check,0,0.37946200370788574
7,1,8,2,flop,True,♠2 ♠J,♦5 ♥10 ♦K,259,0.02638352638352638,0.14143259961847715,0.11375168350318098,765,1,1765,20,0,20,50,0,0,8,0.2857142857142857,7.362600602048047,bet,7,1.2333500385284424
7,2,8,2,flop,False,♠2 ♠J,♦5 ♥10 ♦K,1156,0.019896193771626297,0.12435202597396094,0.09601883280334796,745,1,1745,20,20,38,50,78,58,1,0.2289156626506024,15.211613308753263,fold,0,1.2748429775238037
8,0,8,6,deal,False,♠2 ♠6,,60000,0.1154791666666677,0.29813632672016144,0.2976507820880462,735,1,1735,0,10,70,0,190,80,1,0.23076923076923078,121.48414943523329,bet,121,0.3733046054840088
8,1,8,5,deal,False,♠2 ♠6,,60000,0.1154791666666677,0.29813632672016144,0.2976507820880462,614,1,1614,0,131,131,0,937,262,2,0.12265917602996254,227.34890822879373,check,0,0.31815600395202637
8,2,8,5,flop,True,♠2 ♠6,♠Q ♦J ♦8,256,0.047309027777777776,0.21138846042147955,0.16452119114224212,483,1,1483,262,0,20,1330,0,0,8,0.014814814814814815,24.904071041101098,check,0,1.2274880409240723
8,3,8,5,flop,False,♠2 ♠6,♠Q ♦J ♦8,1893,0.02823267007102189,0.16500572810003178,0.11968226136198812,483,1,1483,262,0,40,1330,60,40,1,0.027972027972027972,46.29380379629898,check,0,1.3432950973510742
8,4,8,5,flop,False,♠2 ♠6,♠Q ♦J ♦8,3421,0.028614115430835686,0.16602525443853838,0.12066134078306151,443,1,1443,262,40,120,1330,360,160,1,0.06629834254143646,139.0850056304001,check,0,1.3191187381744385
8,5,8,5,flop,False,♠2 ♠6,♠Q ♦J ♦8,7918,0.03240857680110016,0.1761700828447432,0.13017745455011992,323,1,1323,262,160,160,1330,1120,320,2,0.06130268199233716,188.15998238112005,check,0,1.5497658252716064
8,6,8,5,turn,True,♠2 ♠6,♠Q ♦J ♦8 ♣7,326,0.0,0.0,0.0,163,1,1163,582,0,20,2930,0,0,8,0.006779661016949152,0.0,fold,0,1.2554049491882324
9,0,8,5,deal,False,♦10 ♦8,,60000,0.17782638888888777,0.35377154822908236,0.39386347910680597,163,1,1163,0,0,20,0,70,20,3,0.2222222222222222,57.109137909575324,check,0,0.33864498138427734
9,1,8,5,flop,False,♦10 ♦8,♠8 ♥8 ♥4,741,0.6174089068825911,0.46581582127903925,0.8841840957427385,143,1,1143,20,0,69,100,129,69,1,0.23154362416107382,inf,bet,229,1.2598810195922852
10,0,8,7,deal,False,♣4 ♦2,,60000,0.08444583333333318,0.2576750575996979,0.24015678593426248,336,1,1336,0,0,160,0,340,160,1,0.32,157.1203379530855,fold,0,0.34732794761657715
11,0,7,6,deal,False,♥8 ♠5,,60000,0.1180251984126719,0.2827210790109315,0.2970892642510996,336,1,1336,0,0,80,0,140,80,1,0.36363636363636365,102.48964117557624,fold,0,0.36154818534851074
12,0,6,6,deal,False,♣10 ♥3,,60000,0.12553875661376607,0.2731519624197582,0.3077695995122578,336,1,1336,0,0,40,0,100,40,2,0.2857142857142857,72.02090811144963,check,0,0.33072328567504883
12,1,6,4,deal,False,♣10 ♥3,,60000,0.12553875661376607,0.2731519624197582,0.3077695995122578,296,1,1296,0,40,100,0,410,140,2,0.19607843137254902,180.0522702786241,check,0,0.3162860870361328
12,2,6,3,deal,False,♣10 ♥3,,60000,0.12553875661376607,0.2731519624197582,0.3077695995122578,196,1,1196,0,140,174,0,771,314,1,0.18412698412698414,313.2909502848059,check,0,0.29950523376464844
12,3,6,3,flop,True,♣10 ♥3,♠J ♦7 ♣2,643,0.024624157594608603,0.14111620102453293,0.10804221213301164,22,1,1022,314,0,22,1102,0,0,6,0.019572953736654804,25.032123280240665,check,0,1.265566110610962
