round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,9,deal,False,♦J ♠8,,60000,0.12137777777779299,0.30969502560943424,0.27159803951648764,1000,0,3000,0,0,20,0,30,20,1,0.4,17.836845989075485,fold,0,0.3549497127532959
2,0,9,4,deal,False,♣5 ♥10,,60000,0.08895925925926843,0.27072190963477627,0.22133775177640522,980,0,2980,0,20,0,0,80,20,4,-0.25,0,bet,0,0.3159940242767334
2,1,9,3,deal,False,♣5 ♥10,,60000,0.08895925925926843,0.27072190963477627,0.22133775177640522,960,0,2960,0,40,960,0,2060,2208,1,0.31788079470198677,818.1154274861482,fold,0,0.3225681781768799
3,0,9,3,deal,False,♣9 ♥8,,60000,0.1221462962963107,0.3118671534912701,0.2760500038935179,950,0,2950,0,10,10,0,50,20,2,0.0,16.16320626686378,check,0,0.30547499656677246
3,1,9,3,flop,True,♣9 ♥8,♦7 ♥4 ♠5,236,0.125,0.31931136178143094,0.2804786573430379,940,0,2940,20,0,20,60,0,0,9,0.25,32.776828619408164,check,0,1.1968388557434082
3,2,9,3,flop,False,♣9 ♥8,♦7 ♥4 ♠5,1381,0.1302799903451605,0.32668750587861783,0.2885287586293872,940,0,2940,20,0,25,60,25,25,1,0.22727272727272727,42.0548461317565,check,0,1.2686316967010498
3,3,9,3,turn,True,♣9 ♥8,♦7 ♥4 ♠5 ♦3,284,0.0897887323943662,0.28433507388157064,0.21934200935614567,915,0,2915,45,0,20,135,0,0,9,0.12903225806451613,27.815277550193944,check,0,1.2281270027160645
3,4,9,3,turn,False,♣9 ♥8,♦7 ♥4 ♠5 ♦3,1543,0.08932814862821345,0.2800896933292272,0.21858140748110705,915,0,2915,45,0,45,135,90,45,2,0.16666666666666666,62.476036761838095,check,0,1.2856788635253906
3,5,9,3,river,True,♣9 ♥8,♦7 ♥4 ♠5 ♦3 ♦4,657,0.0,0.0,0.0,870,0,2870,90,0,20,270,0,0,9,0.06896551724137931,0.0,fold,0,1.2447516918182373
4,0,9,8,deal,False,♣2 ♥8,,60000,0.06651111111111659,0.23665241600007242,0.18237674205729743,870,0,2870,0,0,148,0,346,148,1,0.29959514170040485,99.33522053855422,fold,0,0.34734487533569336
5,0,8,7,deal,False,♦6 ♠K,,60000,0.12955555555555484,0.30051942524881176,0.2873880452713178,870,0,2870,0,0,76,0,164,76,1,0.31666666666666665,110.839579751387,fold,0,0.35383105278015137
6,0,8,6,deal,False,♠10 ♦Q,,60000,0.17833750000000137,0.34620630593832863,0.3601658844553788,870,0,2870,0,0,40,0,70,40,1,0.36363636363636365,90.14828682429597,fold,0,0.3738830089569092
7,0,8,7,deal,False,♠Q ♦8,,60000,0.1362342592592598,0.30704619991335086,0.30089209096766556,870,0,2870,0,0,40,0,70,40,1,0.36363636363636365,52.892038468236144,fold,0,0.3564767837524414
8,0,8,7,deal,False,♥2 ♥A,,60000,0.18003564814815207,0.3532968029778765,0.3663809628622433,870,0,2870,0,0,20,0,30,20,1,0.4,41.12972642713893,fold,0,0.3740689754486084
9,0,8,8,deal,False,♥6 ♣5,,60000,0.11373425925925837,0.2935096663382788,0.26930349299444933,870,0,2870,0,0,40,0,60,40,1,0.4,35.02049031734621,fold,0,0.34540891647338867
10,0,8,3,deal,False,♣5 ♠9,,60000,0.09849490740740643,0.2702606649946001,0.24599631992253354,830,0,2830,0,40,0,0,120,40,3,-0.3333333333333333,0,check,0,0.3371729850769043
10,1,8,3,flop,True,♣5 ♠9,♥8 ♦3 ♣2,634,0.041535226077812834,0.1865298955428405,0.1412659682804156,830,0,2830,40,0,40,120,0,0,8,0.25,23.6274157101728,fold,0,1.251866102218628
11,0,8,5,deal,False,♠7 ♥9,,60000,0.12552546296296085,0.3019043777108227,0.2911823531840555,810,0,2810,0,20,60,0,220,80,1,0.14285714285714285,101.83300946409601,bet,101,0.33928990364074707
11,1,8,5,deal,False,♠7 ♥9,,60000,0.12552546296296085,0.3019043777108227,0.2911823531840555,709,0,2709,0,121,77,0,759,198,2,0.09210526315789473,130.6856954789232,check,0,0.3034350872039795
11,2,8,5,flop,True,♠7 ♥9,♦6 ♦J ♣8,184,0.17753623188405795,0.3717080530558549,0.3702623495983304,632,0,2632,198,0,40,990,0,0,8,0.038834951456310676,97.07862728390607,check,0,1.2291879653930664
11,3,8,5,flop,False,♠7 ♥9,♦6 ♦J ♣8,1748,0.20723684210526316,0.3934951787873049,0.4116664986052649,632,0,2632,198,0,632,990,1520,752,1,0.2011457670273711,2104.675842180724,check,0,1.308743953704834
12,0,8,5,deal,False,♠7 ♠5,,60000,0.14643750000000086,0.3304611918963275,0.32497736188067794,1000,1,2000,0,0,250,0,435,250,1,0.36496350364963503,403.8481934026126,fold,0,0.35500097274780273
13,0,8,6,deal,False,♠J ♣6,,60000,0.10854074074073997,0.28010800247782847,0.2671824267292713,1000,1,2000,0,0,80,0,180,80,1,0.3076923076923077,103.28437869967989,fold,0,0.35336804389953613
14,0,7,6,deal,False,♦K ♣4,,60000,0.14051884920631602,0.29735273843919396,0.31949398458096323,1000,1,2000,0,0,80,0,180,80,1,0.3076923076923077,150.7996315445271,check,0,0.35990095138549805
14,1,7,6,deal,False,♦K ♣4,,60000,0.14051884920631602,0.29735273843919396,0.31949398458096323,920,1,1920,0,80,240,0,800,320,1,0.23076923076923078,452.3988946335813,check,0,0.3027000427246094
14,2,7,6,deal,False,♦K ♣4,,60000,0.14051884920631602,0.29735273843919396,0.31949398458096323,680,1,1680,0,320,320,0,2560,640,2,0.1111111111111111,603.1985261781084,bet,603,0.30219197273254395
14,3,7,5,flop,False,♦K ♣4,♦9 ♣J ♠10,782,0.08191247513498151,0.2234133367454701,0.22401278453366333,77,1,1077,923,0,77,5197,77,809,1,0.014389833675948422,108.2496076674175,check,0,1.2723047733306885
15,0,6,6,deal,False,♦K ♠7,,60000,0.1823747354497271,0.31244248467622604,0.38317433040140375,1000,2,1000,0,0,80,0,140,80,1,0.36363636363636365,211.19525245366384,check,0,0.3310730457305908
15,1,6,5,flop,False,♦K ♠7,♠K ♦7 ♦A,486,0.47530864197530864,0.488630059929958,0.7364192347272799,920,2,920,80,0,80,397,120,80,1,0.13400335008375208,inf,raise,0,1.2459990978240967
15,2,6,4,flop,False,♦K ♠7,♠K ♦7 ♦A,1337,0.4961356270256794,0.49101207066712793,0.7575573741245923,760,2,760,80,160,480,397,1120,640,1,0.24036054081121683,inf,bet,1517,1.2515358924865723
