,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,8,8,Deal,0,♣9 ♥7,,40,0.0625,0.2287875652215391,0,0,40,1,40,0,-20.0,-0.5,-35.0,-0.875,fold,0,0.5213799476623535
