playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,winMoney,hand,rank,message
930241b5a8bee6e10a1205a599f70b06,False,0,,0,False,False,True,False,2,0,,False,0.0,,,
58673a2ed47b93de2334d9d0763d1bbb,False,0,,0,False,False,True,False,2,0,,False,0.0,,,
10d37768c10734ced8918a52ecdd7225,False,0,♠5 ♥8,2219,False,False,True,True,2,0,,False,531.0,♠5 ♥8 ♣Q ♦10 ♠10 ♥A ♦J,17.2816,Pair
f6ab57f4b3ca3739ad29da1cf4f26452,False,0,♥4 ♦6,6319,False,False,True,True,2,0,,False,531.0,♥4 ♦6 ♣Q ♦10 ♠10 ♥A ♦J,17.2816,Pair
ed9287d402d9de370a4622e98cf8330f,False,0,,0,False,False,True,False,2,0,,False,0.0,,,
bf443283527480ddfe27bf45b756c527,True,0,♣A ♠3,990,False,False,True,True,1,0,SB,False,990.0,♣A ♠3 ♣Q ♦10 ♠10 ♥A ♦J,96.0512,Two Pair
140a94509e9dc9401c8cf456863b44dc,True,0,♥6 ♥9,91,False,False,True,True,1,0,BB,True,91.0,♥6 ♥9 ♣Q ♦10 ♠10 ♥A ♦J,17.2816,Pair
acab8a08d87398bb78bcb3aa85d07336,False,0,♦7 ♣3,12381,False,False,True,True,2,0,,False,531.0,♦7 ♣3 ♣Q ♦10 ♠10 ♥A ♦J,17.2816,Pair
