,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,8,7,Deal,0,♣2 ♣9,,95,0.12105263157894737,0.3138537161236962,0,10,54,1,44,-10,-8.242105263157896,-0.15263157894736845,-40.92631578947368,-0.7578947368421053,call,0,0.5237817764282227
1,8,7,Deal,0,♣2 ♣9,,170,0.12058823529411765,0.31415564872575114,0,54,97,4,43,-54,-15.120588235294122,-0.15588235294117647,-73.60588235294118,-0.7588235294117647,call,0,0.5217139720916748
2,8,7,Flop,1,♣2 ♣9,♥J ♦4 ♦9,5,0.0,0.0,679,0,0,8,20,-97,-97.0,-1.0,-97.0,-1.0,call,0,0.5243179798126221
3,8,6,Flop,0,♣2 ♣9,♥J ♦4 ♦9,80,0.08541666666666667,0.26873384964392644,679,20,63,5,43,-117,-69.71458333333334,-0.48750000000000004,-91.23958333333333,-0.8291666666666666,call,0,0.5216481685638428
4,8,6,Turn,1,♣2 ♣9,♥J ♦4 ♦9 ♠6,5,0.0,0.0,1057,0,0,8,20,-160,-160.0,-1.0,-160.0,-1.0,call,0,0.5278120040893555
5,8,6,Turn,0,♣2 ♣9,♥J ♦4 ♦9 ♠6,70,0.07857142857142857,0.2483619807244816,1057,20,840,2,820,-180,-520.95,-0.5285714285714286,-784.95,-0.8428571428571429,fold,0,0.5219399929046631
