,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,8,7,Deal,0,♦4 ♦K,,40,0.17083333333333334,0.36033838263498935,0,0,20,1,20,0,3.916666666666668,0.1958333333333333,-13.166666666666666,-0.6583333333333333,raise,0,0.5247406959533691
1,8,7,Deal,0,♦4 ♦K,,120,0.1638888888888889,0.35354247828318636,0,40,87,2,47,-40,12.808333333333337,0.14722222222222214,-58.483333333333334,-0.6722222222222223,raise,0,0.5227289199829102
2,8,7,Flop,0,♦4 ♦K,♣5 ♥4 ♦A,25,0.22,0.4019950248448356,1218,0,826,2,826,-174,540.0,0.54,-368.6,-0.56,raise,0,0.5220637321472168
