,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,8,7,Deal,0,♣7 ♦A,,100,0.11333333333333333,0.2970970660687626,0,20,75,4,55,-20,-15.5,-0.20666666666666667,-58.0,-0.7733333333333333,call,0,0.5300521850585938
1,8,7,Flop,1,♣7 ♦A,♠10 ♣3 ♦Q,5,0.2,0.4,535,0,0,8,20,-75,32.0,0.40000000000000013,32.0,-0.6,raise,0,0.5218410491943359
2,8,7,Flop,0,♣7 ♦A,♠10 ♣3 ♦Q,80,0.05,0.21794494717703364,535,20,78,1,58,-95,-98.94999999999999,-0.6499999999999999,-118.45,-0.9,fold,0,0.5228321552276611
