,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,8,8,Deal,0,♠9 ♥8,,70,0.14285714285714285,0.33956755211442047,0,0,80,1,80,0,11.428571428571416,0.1428571428571428,-57.142857142857146,-0.7142857142857143,raise,0,0.5222327709197998
1,8,8,Flop,0,♠9 ♥8,♥J ♣7 ♣4,55,0.12727272727272726,0.33327823236042475,884,0,25,2,25,-160,-47.03636363636366,0.018181818181818077,-66.12727272727274,-0.7454545454545455,raise,0,0.5223419666290283
2,8,6,Turn,0,♠9 ♥8,♥J ♣7 ♣4 ♥4,25,0.04,0.19595917942265423,1059,0,45,1,45,-210,-201.84,-0.76,-209.04,-0.92,call,0,0.5237231254577637
3,8,6,Turn,0,♠9 ♥8,♥J ♣7 ♣4 ♥4,60,0.03333333333333333,0.17950549357115012,1059,45,117,1,72,-255,-268.3,-0.8,-283.9,-0.9333333333333333,fold,0,0.522528886795044
