,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,8,8,Deal,0,♥2 ♦4,,95,0.09605263157894736,0.2927032759574663,0,40,68,3,28,-40,-15.747368421052634,-0.2315789473684211,-54.93684210526316,-0.8078947368421052,call,0,0.5223650932312012
1,8,7,Deal,0,♥2 ♦4,,200,0.070625,0.25512787847469753,0,68,5528,1,5460,-68,-2795.0950000000003,-0.505625,-4747.17,-0.85875,fold,0,0.5216629505157471
