playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,hand,rank,message,winMoney
930241b5a8bee6e10a1205a599f70b06,True,0,♣A ♦Q,1000,False,False,True,True,1,0,,False,♣A ♦Q ♠4 ♣10 ♥4 ♥Q ♠3,69.2048,Two Pair,0.0
58673a2ed47b93de2334d9d0763d1bbb,True,0,♠A ♠J,1000,False,False,True,True,1,0,SB,False,♠A ♠J ♠4 ♣10 ♥4 ♥Q ♠3,11.2816,Pair,0.0
10d37768c10734ced8918a52ecdd7225,True,0,♥J ♦9,1000,False,False,True,True,1,0,BB,False,♥J ♦9 ♠4 ♣10 ♥4 ♥Q ♠3,11.0896,Pair,0.0
f6ab57f4b3ca3739ad29da1cf4f26452,True,0,♦K ♦8,1000,False,False,True,True,1,0,,False,♦K ♦8 ♠4 ♣10 ♥4 ♥Q ♠3,11.1664,Pair,0.0
ed9287d402d9de370a4622e98cf8330f,True,0,♥3 ♣8,1000,False,False,True,True,1,0,,False,♥3 ♣8 ♠4 ♣10 ♥4 ♥Q ♠3,24.0512,Two Pair,0.0
bf443283527480ddfe27bf45b756c527,False,0,♦3 ♠Q,920,True,False,True,True,0,0,,False,♦3 ♠Q ♠4 ♣10 ♥4 ♥Q ♠3,69.0128,Two Pair,0.0
140a94509e9dc9401c8cf456863b44dc,False,0,♠9 ♣6,920,True,False,True,True,0,0,,True,♠9 ♣6 ♠4 ♣10 ♥4 ♥Q ♠3,11.0704,Pair,0.0
acab8a08d87398bb78bcb3aa85d07336,True,0,♦4 ♦A,6160,False,False,True,True,0,0,,False,♦4 ♦A ♠4 ♣10 ♥4 ♥Q ♠3,102.256,Three of a Kind,6160.0
