,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,8,7,Deal,0,♥K ♦K,,90,0.2777777777777778,0.44790320823880836,0,20,63,1,43,-20,59.5,0.9444444444444446,-28.0,-0.4444444444444444,raise,0,0.5236070156097412
1,8,7,Deal,0,♥K ♦K,,155,0.3258064516129032,0.4669515012016834,0,126,133,1,7,-126,170.32580645161295,1.2806451612903227,-46.335483870967735,-0.34838709677419355,raise,0,0.5205299854278564
2,8,7,Flop,1,♥K ♦K,♦8 ♥6 ♦4,5,0.2,0.4,1460,0,0,8,20,-266,26.0,0.40000000000000013,26.0,-0.6,raise,0,0.5294101238250732
3,8,6,Flop,0,♥K ♦K,♦8 ♥6 ♦4,50,0.2,0.4,1460,20,70,2,50,-286,40.0,0.20000000000000018,-16.0,-0.6,raise,0,0.5277831554412842
4,8,6,Turn,1,♥K ♦K,♦8 ♥6 ♦4 ♥7,5,0.0,0.0,1880,0,0,8,20,-406,-406.0,-1.0,-406.0,-1.0,call,0,0.5225749015808105
5,8,6,Turn,0,♥K ♦K,♦8 ♥6 ♦4 ♥7,40,0.05,0.21794494717703367,1880,20,52,1,32,-426,-348.4,-0.7,-358.8,-0.9,call,0,0.5293819904327393
6,8,6,River,1,♥K ♦K,♦8 ♥6 ♦4 ♥7 ♣2,5,0.4,0.48989794855663565,2036,0,0,8,20,-458,356.4000000000001,1.4000000000000004,356.4000000000001,-0.19999999999999996,raise,0,0.5226840972900391
