,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,8,8,Deal,0,♠9 ♠2,,60,0.14166666666666666,0.34268141991586815,0,0,156,1,156,0,20.799999999999983,0.1333333333333333,-111.80000000000001,-0.7166666666666667,raise,0,0.5214059352874756
1,8,8,Deal,0,♠9 ♠2,,160,0.125,0.32596012026013244,0,312,656,1,344,-312,0.0,0.0,-492.0,-0.75,call,0,0.5216209888458252
2,8,8,Flop,0,♠9 ♠2,♦K ♠Q ♣J,45,0.03333333333333333,0.15555555555555553,3936,0,74,1,74,-656,-579.0666666666666,-0.7333333333333334,-593.8666666666667,-0.9333333333333333,call,0,0.5208241939544678
3,8,7,Flop,0,♠9 ♠2,♦K ♠Q ♣J,110,0.046753246753246755,0.19467576267727124,3936,74,152,1,78,-730,-574.2337662337662,-0.6727272727272727,-609.7662337662338,-0.9064935064935065,call,0,0.527468204498291
4,8,6,Turn,0,♠9 ♠2,♦K ♠Q ♣J ♣3,40,0.05,0.21794494717703367,4392,0,20,1,20,-808,-602.4,-0.7,-606.4,-0.9,call,0,0.5244710445404053
5,8,6,River,0,♠9 ♠2,♦K ♠Q ♣J ♣3 ♥9,35,0.0,0.0,4432,0,20,1,20,-828,-848.0,-1.0,-848.0,-1.0,fold,0,0.5230128765106201
