playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,hand,rank,message,winMoney
930241b5a8bee6e10a1205a599f70b06,True,0,♣K ♥J,1000,False,False,True,True,1,0,BB,False,♣K ♥J ♥10 ♣4 ♥7 ♥4 ♠7,34.1024,Two Pair,0.0
58673a2ed47b93de2334d9d0763d1bbb,False,0,♥A ♦9,4822,False,False,True,True,0,0,,False,♥A ♦9 ♥10 ♣4 ♥7 ♥4 ♠7,34.2048,Two Pair,0.0
10d37768c10734ced8918a52ecdd7225,True,0,♣J ♠5,1000,False,False,True,True,1,0,,False,♣J ♠5 ♥10 ♣4 ♥7 ♥4 ♠7,34.0256,Two Pair,0.0
f6ab57f4b3ca3739ad29da1cf4f26452,True,0,♣8 ♥Q,0,False,False,True,True,2,0,,False,♣8 ♥Q ♥10 ♣4 ♥7 ♥4 ♠7,34.0512,Two Pair,0.0
ed9287d402d9de370a4622e98cf8330f,True,0,♣10 ♣5,0,False,False,True,True,2,0,,False,♣10 ♣5 ♥10 ♣4 ♥7 ♥4 ♠7,55.0004,Two Pair,0.0
bf443283527480ddfe27bf45b756c527,True,0,♥6 ♦5,1000,False,False,True,True,1,0,,False,♥6 ♦5 ♥10 ♣4 ♥7 ♥4 ♠7,34.0128,Two Pair,0.0
140a94509e9dc9401c8cf456863b44dc,False,0,♥3 ♦2,1000,True,False,True,True,1,0,,True,♥3 ♦2 ♥10 ♣4 ♥7 ♥4 ♠7,34.0128,Two Pair,0.0
acab8a08d87398bb78bcb3aa85d07336,False,0,♥8 ♣7,9178,False,False,True,True,2,0,SB,False,♥8 ♣7 ♥10 ♣4 ♥7 ♥4 ♠7,186.0,Full House,6726.0
