,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,8,7,Deal,0,♥2 ♦A,,90,0.13333333333333333,0.33166247903553997,0,10,79,5,69,-10,-5.266666666666666,-0.06666666666666665,-57.93333333333334,-0.7333333333333334,call,0,0.5264060497283936
1,8,7,Flop,1,♥2 ♦A,♣10 ♥6 ♦6,5,0.0,0.0,553,0,0,8,20,-79,-79.0,-1.0,-79.0,-1.0,call,0,0.526731014251709
2,8,7,Flop,0,♥2 ♦A,♣10 ♥6 ♦6,80,0.06197916666666666,0.22553887533681288,553,20,62,5,42,-99,-79.82656250000001,-0.5661458333333333,-99.04010416666667,-0.8760416666666667,call,0,0.5253040790557861
3,8,7,Turn,1,♥2 ♦A,♣10 ♥6 ♦6 ♦Q,5,0.0,0.0,987,0,0,8,20,-141,-141.0,-1.0,-141.0,-1.0,call,0,0.5303449630737305
4,8,7,Turn,0,♥2 ♦A,♣10 ♥6 ♦6 ♦Q,80,0.029166666666666664,0.11418491338370598,987,20,76,2,56,-161,-172.69583333333333,-0.7958333333333334,-183.77916666666667,-0.9416666666666667,fold,0,0.5232009887695312
