playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,winMoney,hand,rank,message
930241b5a8bee6e10a1205a599f70b06,False,0,,0,False,False,True,False,2,0,,False,0.0,,,
58673a2ed47b93de2334d9d0763d1bbb,False,0,♣4 ♠J,8884,False,False,True,True,1,0,,False,0.0,♣4 ♠J ♣10 ♠A ♦3 ♣K ♠6,8.1416,High Card
10d37768c10734ced8918a52ecdd7225,False,0,,0,False,False,True,False,2,0,,False,0.0,,,
f6ab57f4b3ca3739ad29da1cf4f26452,False,0,♣2 ♣A,8742,False,False,True,True,1,0,,False,1423.0,♣2 ♣A ♣10 ♠A ♦3 ♣K ♠6,21.116,Pair
ed9287d402d9de370a4622e98cf8330f,False,0,,0,False,False,True,False,2,0,,False,0.0,,,
bf443283527480ddfe27bf45b756c527,False,0,♣3 ♥A,669,True,False,True,True,1,0,SB,False,0.0,♣3 ♥A ♣10 ♠A ♦3 ♣K ♠6,89.1024,Two Pair
140a94509e9dc9401c8cf456863b44dc,False,0,♣6 ♦5,960,True,False,True,True,2,0,BB,True,0.0,♣6 ♦5 ♣10 ♠A ♦3 ♣K ♠6,13.32,Pair
acab8a08d87398bb78bcb3aa85d07336,False,0,♥Q ♠5,1745,True,False,True,True,2,0,,False,0.0,♥Q ♠5 ♣10 ♠A ♦3 ♣K ♠6,8.1672,High Card
