,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,8,8,Deal,0,♦10 ♠7,,55,0.15,0.3522653958181375,0,0,78,1,78,0,15.599999999999994,0.19999999999999996,-54.6,-0.7,raise,0,0.5257501602172852
1,8,8,Deal,0,♦10 ♠7,,165,0.13484848484848486,0.3354067744036875,0,156,312,1,156,-156,24.58181818181822,0.07878787878787885,-227.85454545454544,-0.7303030303030302,raise,0,0.523784875869751
2,8,8,Flop,0,♦10 ♠7,♠10 ♣J ♥8,60,0.058333333333333334,0.22530843057659622,4650,0,1461,2,1461,-624,-1131.95,-0.5333333333333333,-1643.3,-0.8833333333333333,fold,0,0.5303618907928467
