,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,8,8,Deal,0,♥4 ♣3,,10,0.2,0.4000000000000001,0,0,20,1,20,0,12.0,0.6000000000000001,-12.0,-0.6,raise,0,0.5212481021881104
1,8,8,Deal,0,♥4 ♣3,,110,0.1,0.2923260943784277,0,40,76,2,36,-40,-15.199999999999996,-0.19999999999999996,-60.8,-0.8,call,0,0.5265731811523438
2,8,8,Deal,0,♥4 ♣3,,215,0.07422480620155038,0.25235847437993975,0,76,117,6,41,-76,-47.52558139534885,-0.406201550387597,-99.63139534883722,-0.8515503875968993,call,0,0.5246908664703369
3,8,8,Flop,0,♥4 ♣3,♥10 ♣8 ♥Q,45,0.0,0.0,936,0,132,1,132,-117,-249.0,-1.0,-249.0,-1.0,fold,0,0.5272350311279297
