,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,7,6,Deal,0,♣7 ♣10,,60,0.16944444444444443,0.34759979471218133,0,0,74,3,74,0,1.23333333333332,0.016666666666666607,-48.922222222222224,-0.6611111111111112,raise,0,0.5241837501525879
1,7,6,Deal,0,♣7 ♣10,,130,0.20897435897435895,0.3951152263297133,0,148,150,3,2,-148,38.076923076923066,0.25384615384615383,-87.30769230769232,-0.5820512820512821,raise,0,0.5234448909759521
2,7,6,Flop,0,♣7 ♣10,♣K ♥7 ♣3,50,0.62,0.4853864439804639,1800,0,54,3,54,-300,962.8800000000001,2.7199999999999998,828.96,0.24,raise,0,0.5232062339782715
3,7,6,Flop,0,♣7 ♣10,♣K ♥7 ♣3,120,0.5416666666666666,0.4982608642958916,1800,108,124,1,16,-408,953.9999999999998,2.25,685.3333333333333,0.08333333333333326,raise,0,0.5218355655670166
4,7,6,Turn,0,♣7 ♣10,♣K ♥7 ♣3 ♠5,55,0.43636363636363634,0.4959338798903947,3288,0,57,2,57,-548,979.0,1.6181818181818182,879.5090909090909,-0.12727272727272732,raise,0,0.5257751941680908
5,7,5,River,0,♣7 ♣10,♣K ♥7 ♣3 ♠5 ♥6,50,0.01,0.06999999999999999,3915,0,79,2,79,-662,-697.9,-0.95,-700.27,-0.98,fold,0,0.5237197875976562
