,chips,pot,reld,bet,pos,cards,act,amt
930241b5a8bee6e10a1205a599f70b06,0,0,2,0,,[♠10 ♥10],,
58673a2ed47b93de2334d9d0763d1bbb,5020,0,2,0,,[♦A ♦5],win,5020
10d37768c10734ced8918a52ecdd7225,0,0,2,0,,[♦Q ♥8],,
f6ab57f4b3ca3739ad29da1cf4f26452,0,0,2,0,,[♥5 ♣Q],,
ed9287d402d9de370a4622e98cf8330f,9132,0,0,0,SB,[♠2 ♥J],win,11132
Me,848,0,1,0,BB,[Folded],win,1848
