,chips,pot,reld,bet,pos,cards,act,amt
930241b5a8bee6e10a1205a599f70b06,0,0,2,0,,[],,
58673a2ed47b93de2334d9d0763d1bbb,0,0,2,0,,[],,
10d37768c10734ced8918a52ecdd7225,3000,0,2,0,,[♦8 ♠A],win,3000
f6ab57f4b3ca3739ad29da1cf4f26452,0,0,2,0,SB,[♣A ♦K],,
ed9287d402d9de370a4622e98cf8330f,11222,0,0,0,BB,[♠K ♣6],win,13222
Me,778,0,1,0,,[Folded],win,1778
