,chips,pot,reld,bet,pos,cards,act,amt
930241b5a8bee6e10a1205a599f70b06,0,0,2,0,SB,[♦A ♥4],,
58673a2ed47b93de2334d9d0763d1bbb,0,0,2,0,BB,[♦Q ♥Q],,
10d37768c10734ced8918a52ecdd7225,0,0,2,0,,[♦5 ♠7],,
f6ab57f4b3ca3739ad29da1cf4f26452,1000,0,2,0,,[♦7 ♠6],win,1000
ed9287d402d9de370a4622e98cf8330f,8875,0,0,0,,[♦3 ♠9],win,10875
Me,4125,0,0,0,,[Folded],win,6125
