,chips,pot,reld,bet,pos,cards,act,amt
930241b5a8bee6e10a1205a599f70b06,1000,0,2,0,,[♠K ♣Q],win,1000
58673a2ed47b93de2334d9d0763d1bbb,0,0,2,0,,[♥2 ♠J],,
10d37768c10734ced8918a52ecdd7225,1994,0,0,0,,[♠9 ♠8],win,3994
f6ab57f4b3ca3739ad29da1cf4f26452,0,0,2,0,,[♥K ♠4],,
ed9287d402d9de370a4622e98cf8330f,0,0,2,0,,[♠3 ♣5],,
Me,15006,0,1,0,SB,[♣10 ♣3],win,16006
acab8a08d87398bb78bcb3aa85d07336,0,0,2,0,BB,[♦9 ♠A],,
