,chips,pot,reld,bet,pos,cards,act,amt
930241b5a8bee6e10a1205a599f70b06,0,0,2,0,SB,[♦8 ♥Q],,
58673a2ed47b93de2334d9d0763d1bbb,2359,0,2,0,BB,[♦2 ♠10],win,2359
10d37768c10734ced8918a52ecdd7225,0,0,2,0,,[♦A ♠7],,
f6ab57f4b3ca3739ad29da1cf4f26452,0,0,2,0,,[♣5 ♠4],,
ed9287d402d9de370a4622e98cf8330f,7909,0,1,0,,[♦J ♥J],win,8909
Me,4732,0,0,0,,[Folded],win,6732
