playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,hand,rank,message,winMoney
930241b5a8bee6e10a1205a599f70b06,False,0,♦5 ♥9,8101,False,False,True,True,1,0,,False,♦5 ♥9 ♦3 ♠A ♥5 ♥Q ♣9,46.2048,Two Pair,6079.0
58673a2ed47b93de2334d9d0763d1bbb,False,0,♥10 ♥4,69,False,False,True,True,2,0,,False,♥10 ♥4 ♦3 ♠A ♥5 ♥Q ♣9,8.0708,High Card,0.0
10d37768c10734ced8918a52ecdd7225,True,0,♣J ♦4,0,False,False,True,True,2,0,,False,♣J ♦4 ♦3 ♠A ♥5 ♥Q ♣9,8.0836,High Card,0.0
f6ab57f4b3ca3739ad29da1cf4f26452,True,0,♠9 ♥8,1000,False,False,True,True,2,0,,False,♠9 ♥8 ♦3 ♠A ♥5 ♥Q ♣9,16.2592,Pair,0.0
ed9287d402d9de370a4622e98cf8330f,False,0,♣6 ♣A,4465,False,False,True,True,0,0,,False,♣6 ♣A ♦3 ♠A ♥5 ♥Q ♣9,21.0584,Pair,0.0
bf443283527480ddfe27bf45b756c527,False,0,♦6 ♦A,1696,False,False,True,True,0,0,SB,False,♦6 ♦A ♦3 ♠A ♥5 ♥Q ♣9,21.0584,Pair,0.0
140a94509e9dc9401c8cf456863b44dc,False,0,♠7 ♠K,668,True,False,True,True,2,0,BB,True,♠7 ♠K ♦3 ♠A ♥5 ♥Q ♣9,8.1616,High Card,0.0
