,chips,pot,reld,bet,pos,cards,act,amt
930241b5a8bee6e10a1205a599f70b06,0,0,2,0,SB,[♦2 ♥Q],,
58673a2ed47b93de2334d9d0763d1bbb,0,0,2,0,,[],,
10d37768c10734ced8918a52ecdd7225,0,0,2,0,,[],,
f6ab57f4b3ca3739ad29da1cf4f26452,1245,0,1,0,BB,[♥A ♣7],win,2245
ed9287d402d9de370a4622e98cf8330f,13753,0,1,0,,[♠K ♠J],win,14753
Me,1000,0,2,0,,[Folded],win,1000
