,chips,pot,reld,bet,pos,cards,act,amt
930241b5a8bee6e10a1205a599f70b06,9748,0,1,0,SB,[♦2 ♥7],win,10748
58673a2ed47b93de2334d9d0763d1bbb,0,0,2,0,,[],,
10d37768c10734ced8918a52ecdd7225,4252,0,0,0,BB,[♣K ♠3],win,6252
f6ab57f4b3ca3739ad29da1cf4f26452,0,0,2,0,,[♠10 ♣3],,
ed9287d402d9de370a4622e98cf8330f,0,0,2,0,,[],,
Me,1000,0,2,0,,[♠7 ♣Q],win,1000
