round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,7,7,deal,False,♠A ♥4,,60000,0.16868948412697518,0.32158140984529654,0.4203383139399103,1000,0,3000,0,0,20,0,50,20,2,0,0.2857142857142857,50,check,0,0.4409611225128174
1,1,7,4,flop,False,♠A ♥4,♣9 ♦10 ♦J,1019,0.10647693817468105,0.2949619252243772,0.21566720372062503,980,0,2980,20,0,20,80,20,20,1,0,0.16666666666666666,25.0,check,0,1.294593095779419
1,2,7,4,turn,False,♠A ♥4,♣9 ♦10 ♦J ♣K,1114,0.058497905445840805,0.20282293084924574,0.14439711588559612,960,0,2960,40,0,60,160,120,60,2,0,0.17647058823529413,56.84879714721249,fold,0,1.296036720275879
2,0,7,7,deal,False,♥2 ♦Q,,60000,0.11831805555552721,0.2762847756913906,0.33600951052327716,960,0,2960,0,0,20,0,30,20,1,0,0.4,30,fold,0,0.4291059970855713
3,0,7,3,deal,False,♠8 ♥J,,60000,0.1566855158729965,0.31251875074037766,0.4024142263563969,940,0,2940,0,20,0,0,60,20,3,0,-0.3333333333333333,30.0,check,0,0.4403231143951416
3,1,7,3,flop,False,♠8 ♥J,♠7 ♠5 ♣8,402,0.4556384742951908,0.48786546027693606,0.6299483327141852,940,0,2940,20,0,20,60,20,20,1,0,0.2,40.0,bet,40,1.2241718769073486
4,0,7,4,deal,False,♠8 ♣K,,60000,0.1606353174602998,0.3117645661497312,0.40959301435498463,1030,0,3030,0,10,30,0,110,40,2,0,0.14285714285714285,97.95819118943841,check,0,0.4427371025085449
4,1,7,3,flop,True,♠8 ♣K,♠4 ♦10 ♣10,140,0.3095238095238095,0.44345837324171244,0.4704032801893754,1000,0,3000,40,0,20,140,0,0,7,0,0.125,140,check,0,1.2307579517364502
4,2,7,3,flop,False,♠8 ♣K,♠4 ♦10 ♣10,1015,0.28423645320197044,0.4384040880492454,0.4412018491024813,1000,0,3000,40,0,20,140,20,20,1,0,0.1111111111111111,95.036687781469,check,0,1.264254093170166
4,3,7,3,turn,True,♠8 ♣K,♠4 ♦10 ♣10 ♣4,95,0.0568922305764411,0.20863604178911674,0.1424003441681928,980,0,2980,60,0,20,200,0,0,7,0,0.09090909090909091,10,fold,0,1.2421820163726807
5,0,7,5,deal,False,♣Q ♥J,,60000,0.2088293650793883,0.34895026352472197,0.48360458224719327,980,0,2980,0,0,40,0,110,40,2,0,0.26666666666666666,110,check,0,0.3655829429626465
5,1,7,3,flop,False,♣Q ♥J,♣9 ♦6 ♠2,983,0.1943031536113937,0.39501998823993467,0.33120265153795525,940,0,2940,40,0,20,170,40,20,2,0,0.08695652173913043,39.62131837707323,check,0,1.2829420566558838
5,2,7,2,turn,True,♣Q ♥J,♣9 ♦6 ♠2 ♣5,807,0.03469640644361834,0.1830097424278762,0.10238994016619299,920,0,2920,60,0,20,230,0,0,7,0,0.08,10,fold,0,1.2662429809570312
6,0,7,5,deal,False,♣J ♥3,,60000,0.11379484126981618,0.27308629033976417,0.32783157782891725,920,0,2920,0,0,20,0,50,20,2,0,0.2857142857142857,25.0,check,0,0.4199399948120117
6,1,7,5,flop,False,♣J ♥3,♥7 ♠Q ♦9,1107,0.06029810298102981,0.2301190433833912,0.1421832850389889,900,0,2900,20,0,20,100,20,20,1,0,0.14285714285714285,23.84180711979567,fold,0,1.293797254562378
7,0,7,5,deal,False,♣K ♣5,,60000,0.18958472222222494,0.3465165770418183,0.45299016898784583,900,0,2900,0,0,20,0,30,20,1,0,0.4,30,check,0,0.4576277732849121
7,1,7,4,deal,False,♣K ♣5,,60000,0.18958472222222494,0.3465165770418183,0.45299016898784583,880,0,2880,0,20,20,0,120,40,2,0,0.14285714285714285,116.36073119912459,check,0,0.40621495246887207
7,2,7,4,flop,False,♣K ♣5,♠6 ♥8 ♦8,660,0.15542929292929292,0.34556166287021484,0.27934048894872837,860,0,2860,40,0,20,160,40,20,2,0,0.09090909090909091,32.659345052379,check,0,1.245535135269165
7,3,7,2,turn,True,♣K ♣5,♠6 ♥8 ♦8 ♥K,350,0.2742857142857143,0.4123171621177934,0.4397957819494249,840,0,2840,60,0,20,220,0,0,7,0,0.08333333333333333,93.05065927107809,check,0,1.2342798709869385
7,4,7,2,river,True,♣K ♣5,♠6 ♥8 ♦8 ♥K ♣10,244,0.319672131147541,0.43607276381762894,0.46523580240817686,840,0,2840,60,0,20,220,0,0,7,0,0.08333333333333333,153.82612993708346,check,0,1.2104649543762207
8,0,7,7,deal,False,♣A ♠2,,60000,0.15694900793648955,0.31248551323119395,0.40066330780701404,1060,0,3060,0,0,40,0,100,40,2,0,0.2857142857142857,100,check,0,0.4274759292602539
8,1,7,4,flop,True,♣A ♠2,♦5 ♦8 ♠9,988,0.11639676113360324,0.31264301311036796,0.22543479565902885,1020,0,3020,40,0,40,160,0,0,7,0,0.2,40.0,fold,0,1.287388801574707
9,0,7,7,deal,False,♦9 ♦7,,60000,0.18020257936507603,0.3420935829569059,0.43695245255574866,1020,0,3020,0,0,40,0,60,40,1,0,0.4,60,check,0,0.4982788562774658
9,1,7,4,flop,True,♦9 ♦7,♠K ♠3 ♥6,756,0.09545855379188713,0.28656720448352774,0.19595432025606954,980,0,2980,40,0,40,200,0,0,7,0,0.16666666666666666,20,fold,0,1.2546629905700684
10,0,7,3,deal,False,♠A ♦J,,60000,0.2253240079365428,0.35643899427565034,0.5035758265296112,940,0,2940,0,40,0,0,120,40,3,0,-0.3333333333333333,30.0,bet,30,0.45926403999328613
10,1,7,2,flop,True,♠A ♦J,♥5 ♦8 ♦2,642,0.5249221183800623,0.49467766355394344,0.6967083229839138,900,0,2900,80,0,40,200,0,0,7,0,0.16666666666666666,100.0,bet,100,1.2462201118469238
10,2,7,2,turn,True,♠A ♦J,♥5 ♦8 ♦2 ♣6,416,0.039663461538461536,0.1936215634137556,0.11231810183983598,800,0,2800,180,0,40,400,0,0,7,0,0.09090909090909091,20,fold,0,1.2272870540618896
11,0,7,4,deal,False,♥6 ♥A,,60000,0.20726150793652087,0.356950942725087,0.476410265424593,780,0,2780,0,20,140,0,300,160,1,0,0.2727272727272727,300,check,0,0.4584050178527832
11,1,7,3,flop,True,♥6 ♥A,♠K ♣2 ♣A,130,0.6538461538461539,0.4592893919547132,0.818453216899659,640,0,2640,160,0,40,520,0,0,7,0,0.07142857142857142,480.0,bet,480,1.2806658744812012
12,0,7,6,deal,False,♦8 ♥4,,60000,0.10277718253966332,0.26371401075259276,0.3038051577188618,1160,0,3160,0,0,80,0,300,80,3,0,0.21052631578947367,141.93947897641937,check,0,0.42403626441955566
12,1,7,5,flop,False,♦8 ♥4,♠8 ♥Q ♠3,1310,0.20267175572519083,0.39148765219751963,0.34256425627153136,1080,0,3080,80,0,80,480,280,80,3,0,0.09523809523809523,167.0359546463238,check,0,1.3115200996398926
12,2,7,5,flop,False,♦8 ♥4,♠8 ♥Q ♠3,2609,0.2019292193688514,0.39064606001932156,0.3416302249987996,1000,0,3000,80,80,240,480,1200,320,3,0,0.125,250.0,check,0,1.3153719902038574
12,3,7,4,flop,False,♦8 ♥4,♠8 ♥Q ♠3,3548,0.20490417136414882,0.3924795671866717,0.3453679610094807,760,0,2760,80,320,320,480,2560,640,3,0,0.09523809523809523,190.0,fold,0,1.2778687477111816
13,0,7,6,deal,False,♦3 ♦5,,60000,0.14912261904760074,0.32559788793959243,0.3842207553147243,760,0,2760,0,0,40,0,140,40,3,0,0.2222222222222222,70.0,check,0,0.4367842674255371
13,1,7,5,deal,False,♦3 ♦5,,60000,0.14912261904760074,0.32559788793959243,0.3842207553147243,720,0,2720,0,40,40,0,320,80,3,0,0.1111111111111111,106.37126651830505,check,0,0.3872699737548828
13,2,7,4,flop,True,♦3 ♦5,♣3 ♥J ♥5,922,0.5319956616052061,0.494334636830051,0.7066369912231105,680,0,2680,80,0,40,400,0,0,7,0,0.09090909090909091,340.0,bet,340,1.282071828842163
13,3,7,2,turn,True,♦3 ♦5,♣3 ♥J ♥5 ♠Q,228,0.5394736842105263,0.49402010418865233,0.7260080128728003,340,0,2340,420,0,40,1080,0,0,7,0,0.03571428571428571,170.0,bet,170,1.2002449035644531
13,4,7,2,river,True,♦3 ♦5,♣3 ♥J ♥5 ♠Q ♥6,338,0.34911242603550297,0.47201172676176517,0.5007589736557706,170,0,2170,590,0,40,1420,0,0,7,0,0.0273972602739726,21.25,bet,21,1.2172422409057617
14,0,7,5,deal,False,♣8 ♠9,,60000,0.1554795634920427,0.3143068851435456,0.393913259933223,1630,0,3630,0,0,40,0,60,40,1,0,0.4,60,fold,0,0.45381784439086914
15,0,7,6,deal,False,♣7 ♣4,,60000,0.14766170634918457,0.3195547259403279,0.3803871040433847,1630,0,3630,0,0,80,0,120,80,1,0,0.4,120,fold,0,0.46516990661621094
16,0,7,7,deal,False,♦9 ♣10,,60000,0.1773724206349188,0.33161155481538074,0.4271896730890812,1630,0,3630,0,0,80,0,120,80,1,0,0.4,120,check,0,0.36420106887817383
16,1,7,3,flop,True,♦9 ♣10,♦J ♦4 ♥5,652,0.14468302658486706,0.34690277040023454,0.26991705066465355,1550,0,3550,80,0,80,320,0,0,7,0,0.2,80.0,fold,0,1.2539539337158203
17,0,7,6,deal,False,♦9 ♥7,,60000,0.14285892857139773,0.3046195636817412,0.37101259004439063,1470,0,3470,0,80,80,0,800,160,4,0,0.0,195.05389252240155,check,0,0.4084048271179199
17,1,7,5,flop,True,♦9 ♥7,♥4 ♣9 ♣5,303,0.28657865786578657,0.43930837852284305,0.44845299292421126,1390,0,3390,160,0,80,960,0,0,7,0,0.07692307692307693,427.9953683944117,check,0,1.2126920223236084
17,2,7,5,flop,False,♦9 ♥7,♥4 ♣9 ♣5,1225,0.2410884353741497,0.4157540414935096,0.39422073387927425,1390,0,3390,160,0,80,960,320,80,4,0,0.058823529411764705,229.07296990673032,check,0,1.2791650295257568
17,3,7,5,turn,True,♦9 ♥7,♥4 ♣9 ♣5 ♥K,88,0.125,0.33071891388307384,0.2499260828023635,1310,0,3310,240,0,80,1360,0,0,7,0,0.05555555555555555,119.97635348829183,check,0,1.2318010330200195
17,4,7,3,turn,False,♦9 ♥7,♥4 ♣9 ♣5 ♥K,958,0.139178844815588,0.34047420541594337,0.2699274814153784,1310,0,3310,240,0,466,1360,932,466,2,0,0.16896301667875271,163.75,fold,0,1.2678158283233643
18,0,7,4,deal,False,♥10 ♦10,,60000,0.2559400793651367,0.3631813930683674,0.5395924794017397,1270,0,3270,0,40,120,0,440,160,2,0,0.14285714285714285,0,bet,0,0.39803624153137207
18,1,7,4,flop,True,♥10 ♦10,♥7 ♦K ♣8,118,0.3559322033898305,0.47434921929344176,0.5282983349510914,1150,0,3150,160,0,80,640,0,0,7,0,0.1111111111111111,0,bet,0,1.2389607429504395
18,2,7,3,flop,False,♥10 ♦10,♥7 ♦K ♣8,981,0.4077471967380224,0.4893369844050384,0.5846568597573832,1070,0,3070,160,80,105,640,425,185,1,0,0.08974358974358974,0,bet,0,1.2678332328796387
18,3,7,3,flop,False,♥10 ♦10,♥7 ♦K ♣8,1807,0.4031543995572773,0.48869455544727464,0.5797456577946702,965,0,2965,160,185,95,640,745,280,2,0,0.06418918918918919,0,bet,0,1.2639491558074951
18,4,7,3,turn,True,♥10 ♦10,♥7 ♦K ♣8 ♥8,103,0.1796116504854369,0.38068900828539126,0.3250015144925038,870,0,2870,440,0,80,1480,0,0,7,0,0.05128205128205128,154.2867033506029,check,0,1.2177939414978027
18,5,7,3,turn,False,♥10 ♦10,♥7 ♦K ♣8 ♥8,710,0.19014084507042253,0.39151382958232195,0.338768489304197,870,0,2870,440,0,80,1480,160,80,2,0,0.046511627906976744,164.04523106983837,check,0,1.2418179512023926
18,6,7,3,river,True,♥10 ♦10,♥7 ♦K ♣8 ♥8 ♦5,158,0.13291139240506328,0.33947894511149074,0.24250573493122246,790,0,2790,520,0,80,1720,0,0,7,0,0.044444444444444446,98.75,check,0,1.2617640495300293
18,7,7,2,river,False,♥10 ♦10,♥7 ♦K ♣8 ♥8 ♦5,862,0.14269141531322505,0.34975788098216426,0.25560411744558914,790,0,2790,520,0,80,1720,80,80,1,0,0.0425531914893617,98.75,check,0,1.2553620338439941
19,0,7,3,deal,False,♦6 ♠J,,60000,0.12542519841266633,0.28409199207294106,0.34004307038448167,2590,0,4590,0,0,80,0,120,80,1,0,0.4,120,fold,0,0.42674994468688965
20,0,7,4,deal,False,♠A ♣4,,60000,0.16868948412697518,0.32158140984529654,0.4106019008816717,2590,0,4590,0,0,80,0,120,80,1,0,0.4,120,check,0,0.4249997138977051
20,1,7,3,flop,False,♠A ♣4,♣6 ♥5 ♦K,695,0.2213429256594724,0.4037792527606461,0.3724578379810477,2510,0,4510,80,0,80,240,80,80,1,0,0.2,160.0,check,0,1.2484402656555176
20,2,7,2,turn,True,♠A ♣4,♣6 ♥5 ♦K ♠7,341,0.07355816226783968,0.23262827765491134,0.1729989284431656,2430,0,4430,160,0,80,400,0,0,7,0,0.16666666666666666,40,fold,0,1.2138879299163818
21,0,7,5,deal,False,♦2 ♣2,,60000,0.14526845238093483,0.3283799918303511,0.372195565980613,2430,0,4430,0,0,80,0,120,80,1,0,0.4,120,fold,0,0.41165900230407715
22,0,7,6,deal,False,♣J ♦6,,60000,0.12542519841266633,0.28409199207294106,0.3380558678662241,2430,0,4430,0,0,160,0,240,160,1,0,0.4,240,fold,0,0.4492652416229248
23,0,7,7,deal,False,♠K ♦8,,60000,0.1606353174602998,0.3117645661497312,0.3956396331130997,2430,0,4430,0,0,80,0,90,80,1,0,0.47058823529411764,90,fold,0,0.565007209777832
24,0,7,3,deal,False,♣5 ♠K,,60000,0.14524801587298633,0.30089093100589315,0.37004777511839526,2270,0,4270,0,160,0,0,340,160,2,0,-0.47058823529411764,170.0,check,0,0.4222278594970703
24,1,7,3,flop,True,♣5 ♠K,♣2 ♥5 ♥9,144,0.4363425925925926,0.4926138584068795,0.6168615418138566,2270,0,4270,160,0,160,340,0,0,7,0,0.32,170.0,bet,170,1.2688319683074951
25,0,7,5,deal,False,♦5 ♣J,,60000,0.12407480158727095,0.28316229399397946,0.3337429309292191,2530,0,4530,0,80,300,0,1290,380,1,0,0.13836477987421383,601.1086380818498,check,0,0.39269399642944336
25,1,7,4,deal,False,♦5 ♣J,,60000,0.12407480158727095,0.28316229399397946,0.3337429309292191,2230,0,4230,0,380,100,0,1750,480,1,0,0.05405405405405406,200.36954602728326,check,0,0.3781108856201172
25,2,7,4,flop,True,♦5 ♣J,♣A ♣10 ♠Q,126,0.16997354497354494,0.33799661249561214,0.30594420444993786,2130,0,4130,480,0,160,1850,0,0,7,0,0.07960199004975124,286.12628386911985,check,0,1.2615816593170166
25,3,7,4,turn,True,♦5 ♣J,♣A ♣10 ♠Q ♦2,146,0.057077625570776246,0.19646646043987134,0.14661127368590085,2130,0,4130,480,0,160,1850,0,0,7,0,0.07960199004975124,80,fold,0,1.2843871116638184
26,0,7,4,deal,False,♦10 ♣3,,60000,0.10613412698410658,0.2657880387539165,0.3014119667710596,2130,0,4130,0,0,320,0,560,320,1,0,0.36363636363636365,424.9770206375037,fold,0,0.4072887897491455
27,0,7,4,deal,False,♠8 ♣4,,60000,0.10277718253966332,0.26371401075259276,0.29469512863219116,2130,0,4130,0,0,160,0,240,160,1,0,0.4,172.24830175855152,fold,0,0.455186128616333
28,0,7,5,deal,False,♦10 ♠5,,60000,0.11533809523806861,0.27625316924421356,0.3165786936047796,2130,0,4130,0,0,160,0,240,160,1,0,0.4,207.11575977284326,fold,0,0.4790527820587158
29,0,7,7,deal,False,♠10 ♦9,,60000,0.1773724206349188,0.33161155481538074,0.41725810036154565,2130,0,4130,0,0,320,0,800,320,2,0,0.2857142857142857,800,check,0,0.40857911109924316
29,1,7,6,deal,False,♠10 ♦9,,60000,0.1773724206349188,0.33161155481538074,0.41725810036154565,1810,0,3810,0,320,320,0,3200,640,4,0,0.09090909090909091,905.0,check,0,0.38539814949035645
29,2,7,5,flop,True,♠10 ♦9,♠6 ♦Q ♥J,884,0.2733785822021116,0.43786951409794556,0.43115409591712345,1490,0,3490,640,0,320,3840,0,0,7,0,0.07692307692307693,745.0,check,0,1.270557165145874
29,3,7,5,flop,False,♠10 ♦9,♠6 ♦Q ♥J,2034,0.2852343493936414,0.4406114736367825,0.44507454815788994,1490,0,3490,640,0,320,3840,1240,320,3,0,0.05925925925925926,745.0,check,0,1.294166088104248
29,4,7,5,turn,True,♠10 ♦9,♠6 ♦Q ♥J ♣7,793,0.19104665825977302,0.39030888158442895,0.34341967056043077,1170,0,3170,960,0,320,5400,0,0,7,0,0.055944055944055944,292.5,fold,0,1.2635767459869385
30,0,7,7,deal,False,♣2 ♥3,,60000,0.08586726190475408,0.24877532319131704,0.26125239305292874,1170,0,3170,0,0,320,0,480,320,1,0,0.4,262.6228389656831,fold,0,0.5121548175811768
31,0,7,4,deal,False,♣5 ♥7,,60000,0.12288333333330591,0.2897453628234029,0.3277445573054182,850,0,2850,0,320,850,0,2732,1280,1,0,0.14796203238414293,212.5,fold,0,0.47708797454833984
32,0,7,6,deal,False,♥3 ♠A,,60000,0.1606684523809344,0.31490112607822546,0.3890823178318137,690,0,2690,0,160,160,0,1760,320,5,0,0.0,172.5,check,0,0.4404919147491455
32,1,7,6,flop,True,♥3 ♠A,♦J ♠8 ♦A,87,0.3275862068965517,0.45376829754372133,0.4909140979623462,530,0,2530,320,0,320,1920,0,0,7,0,0.14285714285714285,265.0,fold,0,1.2598488330841064
33,0,7,5,deal,False,♣2 ♥7,,60000,0.08369880952380154,0.24290496034891815,0.25539887286052143,530,0,2530,0,0,530,0,1090,640,1,0,0.3271604938271605,265.0,fold,0,0.3576090335845947
34,0,6,5,deal,False,♠10 ♦4,,60000,0.13293783068784293,0.2801332685903269,0.3054076566259739,530,0,2530,0,0,320,0,800,320,2,0,0.2857142857142857,132.5,fold,0,0.56256103515625
35,0,5,4,deal,False,♣9 ♦10,,60000,0.24156322751314813,0.34031494047167143,0.41277557969678197,530,0,2530,0,0,320,0,480,320,1,0,0.4,265.0,fold,0,0.5847580432891846
36,0,5,5,deal,False,♥7 ♠4,,60000,0.15453677248676354,0.29057060756066977,0.29984470834683147,530,0,2530,0,0,520,0,840,520,1,0,0.38235294117647056,265.0,fold,0,0.543442964553833
37,0,4,4,deal,False,♦K ♣J,,60000,0.34770595238090213,0.357262685607453,0.4877211252272625,210,0,2210,0,320,210,0,1910,1126,2,0,-0.05188679245283019,105.0,fold,0,0.4534270763397217
38,0,4,3,deal,False,♠2 ♣4,,60000,0.1643946428571491,0.28864010129112927,0.27410210013158887,210,0,2210,0,0,210,0,420,640,1,0,0.3333333333333333,105.0,fold,0,0.49642014503479004
39,0,4,4,deal,False,♦8 ♥9,,60000,0.2662103174602629,0.3354168785120485,0.3979190305309971,210,0,2210,0,0,210,0,420,640,1,0,0.3333333333333333,52.5,fold,0,0.4950687885284424
41,0,4,4,deal,False,♣J ♠A,,60000,0.36836408730154085,0.3555204253869488,0.5140370630233799,360,1,1360,0,640,360,0,3640,1280,3,0,-0.07,0,bet,0,0.5087969303131104
42,0,4,4,deal,False,♣10 ♠10,,60000,0.4550325396825983,0.3161512045100037,0.6064165816057968,1000,2,1000,0,0,1000,0,2640,1280,2,0,0.27472527472527475,250.0,bet,250,0.4565589427947998
