,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
87-rising-ape,False,0,♥10 ♣9,7550,True,False,True,True,0,0,D,False,True,7550.0
87-dawn-ape,False,0,♦6 ♠Q,4450,True,False,True,True,0,0,SB,False,True,4450.0
89,True,0,♦9 ♦4,0,False,False,True,True,2,0,BB,False,,
lefthand_cat,True,0,♦K ♠K,0,False,False,True,True,2,0,1,True,,
