,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
87-rising-ape,True,0,♣Q ♠J,0,False,False,True,True,2,0,BB,False,,
87-dawn-ape,True,0,♣6 ♣K,7870,True,False,True,True,2,0,D,False,True,7870.0
89,False,0,♠7 ♦10,4130,True,False,True,True,2,0,SB,False,True,4130.0
lefthand_cat,False,0,,0,False,False,True,False,2,0,,True,,
