,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
87-rising-ape,False,0,♣Q ♥10,10010,True,False,True,True,2,0,D,False,True,10010.0
87-dawn-ape,False,0,,0,False,False,True,False,2,0,,False,,
89,False,0,♥9 ♥6,1990,True,False,True,True,2,0,SB,False,True,1990.0
lefthand_cat,True,0,♣5 ♦4,0,False,False,True,True,2,0,BB,True,,
