round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,4,4,deal,False,♣3 ♠7,,60000,0.17474920634920632,0.28722493775546964,1000,0,3000,0,0,0,20,20,20,2,0.2981687517213596,139.74483667142962,-20,0.8718126204951702,-0.4036624965572808,check,0,0.4359564781188965
1,1,4,4,flop,False,♣3 ♠7,♦9 ♣8 ♥9,304,0.12691885964912278,0.32139528479546503,980,0,2980,20,0,20,20,40,20,3,0.2327402344683226,171.43578711661686,0,17.23843751493162,-0.5345195310633548,check,0,1.2048792839050293
1,2,4,4,turn,False,♣3 ♠7,♦9 ♣8 ♥9 ♠J,433,0.05696689761354888,0.2139318422668587,960,0,2960,40,0,40,20,60,20,3,0.12229218794062026,128.8856580133288,0,9.350125105748862,-0.7554156241187595,check,0,1.2128784656524658
1,3,4,2,river,True,♣3 ♠7,♦9 ♣8 ♥9 ♠J ♠2,1331,0.0007513148009015778,0.019367315934861365,940,0,2940,60,0,60,20,80,0,4,0.00783982787838037,10.04953932563813,0,-17.961644751621105,-0.9843203442432392,fold,0,1.2588739395141602
2,0,4,4,deal,False,♣6 ♥4,,60000,0.2002117063492063,0.31097080559474843,940,0,2940,0,0,0,20,20,20,1,0.3322640747944753,156.21247233122452,0,-3.3867962602762347,-0.33547185041104943,fold,0,0.45395445823669434
3,0,4,4,deal,False,♣6 ♥2,,60000,0.1612984126984127,0.27962139853588786,920,0,2920,0,20,20,0,20,20,4,0.2845134141019432,128.61550257473252,-20,22.761073128155456,-0.4309731717961136,check,0,0.4629533290863037
3,1,4,4,flop,True,♣6 ♥2,♦2 ♦8 ♦J,189,0.17857142857142858,0.37293143252288025,920,0,2920,20,0,20,20,40,0,4,0.3046698001019329,230.40100528423426,0,10.46698001019329,-0.3906603997961342,check,0,1.2058796882629395
3,2,4,3,flop,False,♣6 ♥2,♦2 ♦8 ♦J,503,0.16600397614314116,0.3639813749851481,920,0,2920,20,0,20,120,140,120,2,0.2885106713880317,215.8341496758731,0,6.9446954107339565,-0.42297865722393657,check,0,1.2038795948028564
3,3,4,2,turn,True,♣6 ♥2,♦2 ♦8 ♦J ♠6,100,0.51,0.4998999899979995,800,0,2800,140,0,140,20,160,0,4,0.6594158046286155,1006.7188534273278,0,283.3312701291631,0.318831609257231,bet,150,1.19588041305542
3,4,4,2,turn,False,♣6 ♥2,♦2 ♦8 ♦J ♠6,385,0.5077922077922078,0.49928942593286757,650,0,2650,140,150,290,100,390,250,1,0.6572197552098613,947.1020460323166,0,517.7865698972696,0.3144395104197226,bet,275,1.210878610610962
3,5,4,2,turn,False,♣6 ♥2,♦2 ♦8 ♦J ♠6,756,0.5072751322751323,0.4996162373459168,375,0,2375,140,425,565,100,665,525,1,0.656705008606169,847.6282399886928,0,878.4904628231918,0.31341001721233797,raise,0,1.2318768501281738
4,0,4,4,deal,False,♠K ♣10,,60000,0.3400172619047619,0.3535495470978611,990,1,1990,0,10,10,10,20,20,3,0.5010802263563553,182.03981020617147,-10,30.086418108508425,0.002160452712710592,bet,0,0.4569540023803711
4,1,4,4,flop,True,♠K ♣10,♠6 ♠8 ♦3,2,0.5,0.5,970,1,1970,30,0,30,20,50,0,4,0.6674100455819707,470.9195093087013,0,73.4374063814759,0.3348200911639414,bet,45,1.2128784656524658
4,2,4,4,flop,False,♠K ♣10,♠6 ♠8 ♦3,724,0.22997237569060774,0.4187583584512781,925,1,1925,30,45,75,100,175,145,3,0.37086961990406897,193.71211729992223,0,159.60873393284828,-0.25826076019186206,check,0,1.2238776683807373
4,3,4,4,turn,True,♠K ♣10,♠6 ♠8 ♦3 ♠10,3,0.6666666666666666,0.4714045207910317,825,1,1825,175,0,175,20,195,0,4,0.8113804361884951,1016.1596664504489,0,564.1939140557165,0.6227608723769902,bet,525,1.208878993988037
4,4,4,3,turn,False,♠K ♣10,♠6 ♠8 ♦3 ♠10,520,0.5778846153846153,0.49047793229767833,300,1,1300,175,525,700,100,800,625,2,0.7295031412875963,567.3882298355517,0,1778.4705888155604,0.4590062825751926,raise,0,1.2268774509429932
5,0,4,4,deal,False,♣5 ♣Q,,60000,0.2823805555555555,0.34673552235967015,1000,2,1000,0,0,0,40,40,40,2,0.4376848940493603,75.74007198933343,0,21.27588516691044,-0.12463021190127943,check,0,0.4719529151916504
5,1,4,3,flop,False,♣5 ♣Q,♠A ♥8 ♠J,187,0.0392156862745098,0.1838903621823465,960,2,960,40,0,40,140,180,140,2,0.10527794352874155,23.18969107317049,0,-78.93879275332989,-0.7894441129425169,fold,0,1.2038798332214355
6,0,4,4,deal,False,♥K ♠10,,60000,0.3400172619047619,0.3535495470978611,960,2,960,0,0,0,40,40,40,1,0.5058173723696375,89.02313068920427,0,10.581737236963754,0.01163474473927506,raise,0,0.46000003814697266
6,1,4,2,flop,True,♥K ♠10,♦2 ♥Q ♣8,257,0.17898832684824903,0.38079650787327946,880,2,880,80,0,80,40,120,0,4,0.3115498167558294,71.33609125922302,0,72.15793403209858,-0.37690036648834124,check,0,1.2110002040863037
6,2,4,2,flop,False,♥K ♠10,♦2 ♥Q ♣8,668,0.17714570858283432,0.3793882345673852,880,2,880,80,0,80,40,120,40,1,0.30917100269307174,70.67695419933689,0,83.6684010772287,-0.3816579946138565,check,0,1.2180001735687256
6,3,4,2,turn,True,♥K ♠10,♦2 ♥Q ♣8 ♥8,0,,,840,2,840,120,0,120,40,160,0,4,,,0,,,check,0,1.2050001621246338
6,4,4,2,turn,False,♥K ♠10,♦2 ♥Q ♣8 ♥8,266,0.14912280701754388,0.3430678572471692,840,2,840,120,0,120,40,160,40,1,0.263971194435726,85.93834022253908,0,86.70617332914847,-0.47205761112854805,check,0,1.2100000381469727
6,5,4,2,river,True,♥K ♠10,♦2 ♥Q ♣8 ♥8 ♥9,0,,,800,2,800,160,0,160,40,200,0,4,,,0,,,check,0,1.2239999771118164
6,6,4,2,river,False,♥K ♠10,♦2 ♥Q ♣8 ♥8 ♥9,234,0.027777777777777776,0.16105215543770315,800,2,800,160,0,160,40,200,40,1,0.07666480869077799,27.712489398223855,0,2.932292866835674,-0.8466703826184441,check,0,1.2159998416900635
7,0,4,4,deal,False,♦Q ♦K,,60000,0.3923382936507937,0.3769874827290505,720,2,720,0,40,40,0,40,40,4,0.5656746395340441,78.99748394632498,-40,90.50794232544705,0.13134927906808813,raise,0,0.42600011825561523
7,1,4,4,flop,True,♦Q ♦K,♥2 ♥5 ♣Q,158,0.6613924050632911,0.4715614627032981,680,2,680,80,0,80,40,120,0,4,0.8233451143109425,255.9772779514575,0,256.4042411519393,0.646690228621885,allin,0,1.1989998817443848
8,0,4,4,deal,False,♦A ♣Q,,60000,0.3829595238095238,0.36020806310747333,1660,2,1660,0,20,20,20,40,40,3,0.5579586034943342,178.28723659001827,-20,69.27337655909348,0.11591720698866848,raise,0,0.5339999198913574
8,1,4,4,flop,True,♦A ♣Q,♠10 ♣A ♦6,0,,,1600,2,1600,80,0,80,40,120,0,4,,,0,,,check,0,1.2149996757507324
8,2,4,4,flop,False,♦A ♣Q,♠10 ♣A ♦6,333,0.6861861861861862,0.4550565303511032,1600,2,1600,80,0,80,40,120,40,3,0.843729023410162,644.8973390296195,0,364.98993123687774,0.687458046820324,allin,0,1.2079999446868896
9,0,4,4,deal,False,♠2 ♥5,,60000,0.17304563492063493,0.29533000034152496,3600,2,3600,0,0,0,80,80,80,2,0.3111202880232159,176.51574813043504,0,7.113680646500455,-0.3777594239535682,check,0,0.4590001106262207
9,1,4,2,flop,False,♠2 ♥5,♦J ♥A ♠7,534,0.07927590511860175,0.26368924578301883,3520,2,3520,80,0,80,80,160,80,1,0.17047177366774363,142.85714372651142,0,1.8264513605169412,-0.6590564526645127,check,0,1.2220001220703125
9,2,4,2,turn,False,♠2 ♥5,♦J ♥A ♠7 ♣2,105,0.2,0.3754362541795624,3440,2,3440,160,0,160,80,240,80,1,0.33570727817592805,469.691968618817,0,134.85265803259395,-0.3285854436481439,check,0,1.194000005722046
9,3,4,2,river,False,♠2 ♥5,♦J ♥A ♠7 ♣2 ♣5,99,0.7424242424242424,0.43440215717671066,3360,2,3360,240,0,240,20,260,20,1,0.8822414492420373,3121.465360574307,0,579.9241854845853,0.7644828984840746,bet,420,1.2009997367858887
