round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,87-rising-ape,980,0,♣9 ♠4,♣9 ♠4 ♠2 ♦Q ♣3 ♦9 ♦2,SB,False,True,43.0512,Two Pair,0.0
1,87-dawn-ape,960,0,♣6 ♣8,♣6 ♣8 ♠2 ♦Q ♣3 ♦9 ♦2,BB,False,True,9.0608,Pair,0.0
1,89,1000,1,♦J ♥J,♦J ♥J ♠2 ♦Q ♣3 ♦9 ♦2,1,True,False,58.0512,Two Pair,0.0
1,lefthand_cat,2060,0,♦K ♣Q,♦K ♣Q ♠2 ♦Q ♣3 ♦9 ♦2,D,True,False,67.1024,Two Pair,2060.0
2,87-rising-ape,1120,0,♠4 ♠K,♠4 ♠K ♦10 ♣9 ♣8 ♥K ♥5,D,False,False,20.0224,Pair,200.0
2,87-dawn-ape,900,0,♦4 ♥Q,♦4 ♥Q ♦10 ♣9 ♣8 ♥K ♥5,SB,False,True,7.0736,High Card,0.0
2,89,1980,2,♦5 ♥9,♦5 ♥9 ♦10 ♣9 ♣8 ♥K ♥5,BB,False,True,46.1024,Two Pair,0.0
2,lefthand_cat,2000,0,♦Q ♥3,♦Q ♥3 ♦10 ♣9 ♣8 ♥K ♥5,1,False,True,7.0736,High Card,0.0
3,87-rising-ape,1100,0,♠9 ♠2,♠9 ♠2 ♣6 ♠Q ♥J ♣J ♥5,1,False,True,18.0584,Pair,0.0
3,87-dawn-ape,840,0,♠8 ♠5,♠8 ♠5 ♣6 ♠Q ♥J ♣J ♥5,D,False,True,61.0512,Two Pair,0.0
3,89,1960,2,♥3 ♦7,♥3 ♦7 ♣6 ♠Q ♥J ♣J ♥5,SB,False,True,18.0536,Pair,0.0
3,lefthand_cat,2100,0,♦Q ♣3,♦Q ♣3 ♣6 ♠Q ♥J ♣J ♥5,BB,True,False,76.0008,Two Pair,2100.0
4,87-rising-ape,1000,1,♣A ♦4,♣A ♦4 ♣9 ♦J ♦A ♣J ♥4,BB,True,False,97.0064,Two Pair,0.0
4,87-dawn-ape,800,0,♥8 ♣6,♥8 ♣6 ♣9 ♦J ♦A ♣J ♥4,1,False,True,18.2144,Pair,0.0
4,89,1920,2,♣7 ♦K,♣7 ♦K ♣9 ♦J ♦A ♣J ♥4,D,False,True,18.3136,Pair,0.0
4,lefthand_cat,3280,0,♠A ♣Q,♠A ♣Q ♣9 ♦J ♦A ♣J ♥4,SB,True,False,97.0512,Two Pair,3280.0
5,87-rising-ape,740,1,♥7 ♣6,♥7 ♣6 ♣J ♥J ♦10 ♦6 ♣5,SB,False,False,62.0128,Two Pair,0.0
5,87-dawn-ape,1320,0,♥8 ♣8,♥8 ♣8 ♣J ♥J ♦10 ♦6 ♣5,BB,False,False,64.0128,Two Pair,780.0
5,89,1920,2,♠7 ♣7,♠7 ♣7 ♣J ♥J ♦10 ♦6 ♣5,1,False,True,63.0128,Two Pair,0.0
5,lefthand_cat,3020,0,♦8 ♠A,♦8 ♠A ♣J ♥J ♦10 ♦6 ♣5,D,False,False,18.2208,Pair,0.0
6,87-rising-ape,2300,1,♣K ♥6,♣K ♥6 ♣7 ♠K ♥5 ♦6 ♥Q,D,True,False,81.0512,Two Pair,2300.0
6,87-dawn-ape,1160,0,♣6 ♥7,♣6 ♥7 ♣7 ♠K ♥5 ♦6 ♥Q,SB,True,False,36.1024,Two Pair,1160.0
6,89,1840,2,♣J ♥10,♣J ♥10 ♣7 ♠K ♥5 ♦6 ♥Q,BB,False,True,7.0912,High Card,0.0
6,lefthand_cat,1700,0,♥K ♠10,♥K ♠10 ♣7 ♠K ♥5 ♦6 ♥Q,1,True,False,20.0656,Pair,1700.0
7,87-rising-ape,2940,1,♠10 ♠A,♠10 ♠A ♠2 ♦7 ♦6 ♥K ♣A,1,False,False,21.1168,Pair,940.0
7,87-dawn-ape,860,0,♥Q ♦8,♥Q ♦8 ♠2 ♦7 ♦6 ♥K ♣A,D,False,False,8.1584,High Card,0.0
7,89,1800,2,♠3 ♣4,♠3 ♣4 ♠2 ♦7 ♦6 ♥K ♣A,SB,False,True,8.105,High Card,0.0
7,lefthand_cat,1400,0,♥6 ♦10,♥6 ♦10 ♠2 ♦7 ♦6 ♥K ♣A,BB,False,False,13.32,Pair,0.0
8,87-rising-ape,2760,1,♦J ♦3,♦J ♦3 ♠K ♣Q ♦Q ♠2 ♦4,BB,False,False,19.1282,Pair,0.0
8,87-dawn-ape,1240,0,♣8 ♦2,♣8 ♦2 ♠K ♣Q ♦Q ♠2 ♦4,1,False,False,67.1024,Two Pair,560.0
8,89,1740,2,♥J ♥4,♥J ♥4 ♠K ♣Q ♦Q ♠2 ♦4,D,False,True,69.1024,Two Pair,0.0
8,lefthand_cat,1260,0,♦7 ♦A,♦7 ♦A ♠K ♣Q ♦Q ♠2 ♦4,SB,False,True,19.3088,Pair,0.0
9,87-rising-ape,3380,1,♣2 ♠6,♣2 ♠6 ♦2 ♥J ♦J ♠J ♣7,SB,False,False,232.0,Full House,1780.0
9,87-dawn-ape,80,0,♣10 ♥K,♣10 ♥K ♦2 ♥J ♦J ♠J ♣7,BB,False,False,109.1152,Three of a Kind,0.0
