,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
87-rising-ape,True,0,♣8 ♥A,0,False,False,True,True,2,0,SB,False,,
87-dawn-ape,False,0,♠10 ♦6,10310,True,False,True,True,0,0,BB,False,True,10310.0
89,False,0,♥7 ♣6,1690,True,False,True,True,2,0,D,False,True,1690.0
lefthand_cat,False,0,,0,False,False,True,False,2,0,,True,,
