round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,87-rising-ape,980,0,♥9 ♦5,♥9 ♦5 ♣8 ♥2 ♦J ♦4 ♠J,SB,False,True,18.01,Pair,0.0
1,87-dawn-ape,1100,0,♥5 ♥4,♥5 ♥4 ♣8 ♥2 ♦J ♦4 ♠J,BB,False,False,60.0032,Two Pair,280.0
1,89,980,0,♣4 ♠10,♣4 ♠10 ♣8 ♥2 ♦J ♦4 ♠J,1,False,True,60.0128,Two Pair,0.0
1,lefthand_cat,940,0,♦3 ♠9,♦3 ♠9 ♣8 ♥2 ♦J ♦4 ♠J,D,False,True,18.0098,Pair,0.0
2,87-rising-ape,300,0,♦Q ♥Q,♦Q ♥Q ♣A ♣3 ♠6 ♥5 ♣Q,D,False,False,110.2056,Three of a Kind,0.0
2,87-dawn-ape,2160,0,♣6 ♣J,♣6 ♣J ♣A ♣3 ♠6 ♥5 ♣Q,SB,False,False,123.2825,Flush,1740.0
2,89,1860,1,♣7 ♦9,♣7 ♦9 ♣A ♣3 ♠6 ♥5 ♣Q,BB,False,True,8.06,High Card,0.0
2,lefthand_cat,680,0,♠8 ♠10,♠8 ♠10 ♣A ♣3 ♠6 ♥5 ♣Q,1,False,True,8.068,High Card,0.0
3,87-rising-ape,155,0,♣8 ♠3,♣8 ♠3 ♦5 ♣6 ♥10 ♥9 ♣K,1,False,True,7.0232,High Card,0.0
3,87-dawn-ape,2995,0,♥K ♠6,♥K ♠6 ♦5 ♣6 ♥10 ♥9 ♣K,D,False,False,81.0128,Two Pair,1615.0
3,89,2850,2,♣9 ♠9,♣9 ♠9 ♦5 ♣6 ♥10 ♥9 ♣K,SB,False,True,107.1152,Three of a Kind,0.0
3,lefthand_cat,1000,1,♦9 ♥8,♦9 ♥8 ♦5 ♣6 ♥10 ♥9 ♣K,BB,True,False,16.1184,Pair,0.0
4,87-rising-ape,115,0,♥3 ♠2,♥3 ♠2 ♠A ♠8 ♠Q ♣7 ♠9,BB,False,True,123.2656,Flush,0.0
4,87-dawn-ape,1995,0,♥J ♠10,♥J ♠10 ♠A ♠8 ♠Q ♣7 ♠9,1,False,False,123.2784,Flush,0.0
4,89,2810,2,♣A ♦7,♣A ♦7 ♠A ♠8 ♠Q ♣7 ♠9,D,False,True,93.0512,Two Pair,0.0
4,lefthand_cat,2080,1,♠J ♠6,♠J ♠6 ♠A ♠8 ♠Q ♣7 ♠9,SB,True,False,123.2912,Flush,2080.0
5,87-rising-ape,75,0,♥10 ♥6,♥10 ♥6 ♦J ♣9 ♠5 ♠10 ♣K,SB,False,True,17.1344,Pair,0.0
5,87-dawn-ape,2295,0,♥Q ♦K,♥Q ♦K ♦J ♣9 ♠5 ♠10 ♣K,BB,False,False,121.0,Straight,660.0
5,89,2770,2,♥8 ♠2,♥8 ♠2 ♦J ♣9 ♠5 ♠10 ♣K,1,False,True,7.048,High Card,0.0
5,lefthand_cat,1860,1,♣A ♦8,♣A ♦8 ♦J ♣9 ♠5 ♠10 ♣K,D,False,True,8.1472,High Card,0.0
6,87-rising-ape,1000,1,♥9 ♣8,♥9 ♣8 ♣9 ♣Q ♥A ♦7 ♠J,D,True,False,16.2816,Pair,0.0
6,87-dawn-ape,2255,0,♠3 ♦4,♠3 ♦4 ♣9 ♣Q ♥A ♦7 ♠J,SB,False,True,8.0848,High Card,0.0
6,89,2965,2,♥Q ♦A,♥Q ♦A ♣9 ♣Q ♥A ♦7 ♠J,BB,False,False,98.0256,Two Pair,315.0
6,lefthand_cat,1780,1,♠10 ♣3,♠10 ♣3 ♣9 ♣Q ♥A ♦7 ♠J,1,False,True,8.096,High Card,0.0
7,87-rising-ape,740,1,♠K ♥Q,♠K ♥Q ♥3 ♠8 ♣J ♠J ♦10,1,False,False,18.1664,Pair,0.0
7,87-dawn-ape,2675,0,♣10 ♥6,♣10 ♥6 ♥3 ♠8 ♣J ♠J ♦10,D,False,False,66.0032,Two Pair,680.0
7,89,2925,2,♥K ♦4,♥K ♦4 ♥3 ♠8 ♣J ♠J ♦10,SB,False,True,18.1184,Pair,0.0
7,lefthand_cat,1660,1,♥4 ♦K,♥4 ♦K ♥3 ♠8 ♣J ♠J ♦10,BB,False,True,18.1184,Pair,0.0
8,87-rising-ape,540,1,♥6 ♥2,♥6 ♥2 ♣6 ♦Q ♣Q ♦A ♥A,BB,False,True,98.0008,Two Pair,0.0
8,87-dawn-ape,2555,0,♦7 ♠2,♦7 ♠2 ♣6 ♦Q ♣Q ♦A ♥A,1,False,True,98.0016,Two Pair,0.0
8,89,4905,2,♦9 ♠Q,♦9 ♠Q ♣6 ♦Q ♣Q ♦A ♥A,D,True,False,255.0,Full House,4905.0
