,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
87-rising-ape,False,0,♣6 ♠6,3720,True,False,True,True,2,0,D,False,True,3720.0
87-dawn-ape,False,0,♦10 ♥6,8280,True,False,True,True,0,0,SB,False,True,8280.0
89,True,0,♠4 ♠J,0,False,False,True,True,2,0,BB,False,,
lefthand_cat,False,0,,0,False,False,True,False,2,0,,True,,
