round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,87-rising-ape,980,0,♦7 ♦A,♦7 ♦A ♣2 ♠Q ♠8 ♠7 ♠K,1,False,True,14.3584,Pair,0.0
1,87-dawn-ape,920,0,♥Q ♥3,♥Q ♥3 ♣2 ♠Q ♠8 ♠7 ♠K,2,False,False,19.1072,Pair,0.0
1,houtou_a,980,0,♥7 ♣A,♥7 ♣A ♣2 ♠Q ♠8 ♠7 ♠K,D,False,True,14.3584,Pair,0.0
1,89,980,0,♠2 ♠A,♠2 ♠A ♣2 ♠Q ♠8 ♠7 ♠K,SB,False,True,123.3632,Flush,0.0
1,lefthand_cat,1140,0,♥9 ♣Q,♥9 ♣Q ♣2 ♠Q ♠8 ♠7 ♠K,BB,False,False,19.112,Pair,220.0
2,87-rising-ape,960,0,♥8 ♣2,♥8 ♣2 ♣Q ♥7 ♠Q ♣3 ♥A,BB,False,True,19.209600000000002,Pair,0.0
2,87-dawn-ape,920,0,♦10 ♠4,♦10 ♠4 ♣Q ♥7 ♠Q ♣3 ♥A,1,False,True,19.2192,Pair,0.0
2,houtou_a,940,0,♠5 ♣A,♠5 ♣A ♣Q ♥7 ♠Q ♣3 ♥A,2,False,True,98.0016,Two Pair,0.0
2,89,2080,1,♥2 ♦7,♥2 ♦7 ♣Q ♥7 ♠Q ♣3 ♥A,D,False,False,72.2048,Two Pair,140.0
2,lefthand_cat,1100,0,♦3 ♣9,♦3 ♣9 ♣Q ♥7 ♠Q ♣3 ♥A,SB,False,False,68.2048,Two Pair,0.0
3,87-rising-ape,940,0,♠7 ♥K,♠7 ♥K ♣9 ♣3 ♥5 ♣8 ♠8,SB,False,True,15.1104,Pair,0.0
3,87-dawn-ape,700,0,♦7 ♦K,♦7 ♦K ♣9 ♣3 ♥5 ♣8 ♠8,BB,False,False,15.1104,Pair,0.0
3,houtou_a,940,0,♥2 ♠6,♥2 ♠6 ♣9 ♣3 ♥5 ♣8 ♠8,1,False,True,15.0076,Pair,0.0
3,89,3060,2,♦9 ♣6,♦9 ♣6 ♣9 ♣3 ♥5 ♣8 ♠8,2,False,True,49.0008,Two Pair,0.0
3,lefthand_cat,1360,0,♥8 ♣Q,♥8 ♣Q ♣9 ♣3 ♥5 ♣8 ♠8,D,False,False,106.0576,Three of a Kind,480.0
4,87-rising-ape,1010,0,♠K ♥A,♠K ♥A ♦Q ♦9 ♣K ♥8 ♣A,D,False,False,99.0512,Two Pair,210.0
4,87-dawn-ape,690,0,♥4 ♥3,♥4 ♥3 ♦Q ♦9 ♣K ♥8 ♣A,SB,False,True,8.1632,High Card,0.0
4,houtou_a,920,0,♠A ♥5,♠A ♥5 ♦Q ♦9 ♣K ♥8 ♣A,BB,False,True,21.16,Pair,0.0
4,89,3040,2,♣9 ♣J,♣9 ♣J ♦Q ♦9 ♣K ♥8 ♣A,1,False,True,16.3584,Pair,0.0
4,lefthand_cat,1340,0,♣5 ♦5,♣5 ♦5 ♦Q ♦9 ♣K ♥8 ♣A,2,False,True,12.3584,Pair,0.0
5,87-rising-ape,1010,0,♠5 ♣4,♠5 ♣4 ♥6 ♠3 ♣K ♦9 ♥5,2,False,True,12.1096,Pair,0.0
5,87-dawn-ape,670,0,♦J ♣10,♦J ♣10 ♥6 ♠3 ♣K ♦9 ♥5,D,False,True,7.0456,High Card,0.0
5,houtou_a,910,0,♥2 ♣9,♥2 ♣9 ♥6 ♠3 ♣K ♦9 ♥5,SB,False,True,16.1036,Pair,0.0
5,89,3020,2,♠9 ♥4,♠9 ♥4 ♥6 ♠3 ♣K ♦9 ♥5,BB,False,True,16.1036,Pair,0.0
5,lefthand_cat,1390,0,♦K ♥K,♦K ♥K ♥6 ♠3 ♣K ♦9 ♥5,1,True,False,111.0072,Three of a Kind,1390.0
6,87-rising-ape,1010,0,♥6 ♣3,♥6 ♣3 ♥A ♣5 ♥2 ♦8 ♥Q,1,False,True,8.0556,High Card,0.0
6,87-dawn-ape,1500,0,♥8 ♥7,♥8 ♥7 ♥A ♣5 ♥2 ♦8 ♥Q,2,True,False,123.2608,Flush,1500.0
6,houtou_a,240,0,♦A ♠10,♦A ♠10 ♥A ♣5 ♥2 ♦8 ♥Q,D,False,False,21.0672,Pair,90.0
6,89,2980,2,♣8 ♥3,♣8 ♥3 ♥A ♣5 ♥2 ♦8 ♥Q,SB,False,True,15.2564,Pair,0.0
6,lefthand_cat,1270,0,♣J ♣K,♣J ♣K ♥A ♣5 ♥2 ♦8 ♥Q,BB,False,True,8.1824,High Card,0.0
7,87-rising-ape,550,0,♦8 ♥3,♦8 ♥3 ♠4 ♦A ♥8 ♣Q ♠5,BB,False,False,15.2564,Pair,0.0
7,87-dawn-ape,2040,0,♥9 ♣A,♥9 ♣A ♠4 ♦A ♥8 ♣Q ♠5,1,False,False,21.0608,Pair,1000.0
7,houtou_a,240,0,♦2 ♣K,♦2 ♣K ♠4 ♦A ♥8 ♣Q ♠5,2,False,True,8.1572,High Card,0.0
7,89,2940,2,♠K ♦5,♠K ♦5 ♠4 ♦A ♥8 ♣Q ♠5,D,False,True,12.3584,Pair,0.0
7,lefthand_cat,1230,0,♠6 ♥J,♠6 ♥J ♠4 ♦A ♥8 ♣Q ♠5,SB,False,True,8.0808,High Card,0.0
8,87-rising-ape,530,0,♣3 ♥7,♣3 ♥7 ♣5 ♥Q ♠10 ♦A ♦10,SB,False,True,17.2576,Pair,0.0
8,87-dawn-ape,1960,0,♠3 ♠8,♠3 ♠8 ♣5 ♥Q ♠10 ♦A ♦10,BB,False,True,17.2592,Pair,0.0
8,houtou_a,620,0,♥A ♦9,♥A ♦9 ♣5 ♥Q ♠10 ♦A ♦10,1,False,False,96.0512,Two Pair,580.0
