,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
87-rising-ape,False,0,,0,False,False,True,False,2,0,,False,,
87-dawn-ape,False,0,,0,False,False,True,False,2,0,,False,,
houtou_a,False,0,♠K ♥7,2920,True,False,True,True,2,0,BB,False,True,2920.0
89,True,0,♠5 ♠8,0,False,False,True,True,2,0,D,False,,
lefthand_cat,True,0,♣A ♣2,12080,True,False,True,True,0,0,SB,True,True,12080.0
