round_id,playerName,chips,reloadCount,cards,hand,position,allIn,folded,rank,message,winMoney
1,cat9,4020,0,♣A ♥6,♣A ♥6 ♠10 ♣J ♠J ♠5 ♣5,SB,True,False,61.2048,Two Pair,4020.0
1,cat4,1000,1,♠6 ♦7,♠6 ♦7 ♠10 ♣J ♠J ♠5 ♣5,BB,True,False,61.0128,Two Pair,0.0
1,basic_c,1000,0,♦2 ♠7,♦2 ♠7 ♠10 ♣J ♠J ♠5 ♣5,1,False,True,61.0128,Two Pair,0.0
1,basic_b,980,0,♥4 ♥A,♥4 ♥A ♠10 ♣J ♠J ♠5 ♣5,2,False,True,61.2048,Two Pair,0.0
1,basic_a,1000,0,♥3 ♠A,♥3 ♠A ♠10 ♣J ♠J ♠5 ♣5,3,False,True,61.2048,Two Pair,0.0
1,random_a,1000,1,♣2 ♠3,♣2 ♠3 ♠10 ♣J ♠J ♠5 ♣5,4,True,False,61.0128,Two Pair,0.0
1,tomas2,1000,0,♦6 ♥K,♦6 ♥K ♠10 ♣J ♠J ♠5 ♣5,5,False,True,61.1024,Two Pair,0.0
1,random_b,1000,1,♣K ♠Q,♣K ♠Q ♠10 ♣J ♠J ♠5 ♣5,D,True,False,61.1024,Two Pair,0.0
2,cat9,4020,0,♥5 ♣5,♥5 ♣5 ♠5 ♥3 ♣J ♥Q ♥J,D,False,True,168.0,Full House,0.0
2,cat4,1000,2,♦6 ♦2,♦6 ♦2 ♠5 ♥3 ♣J ♥Q ♥J,SB,False,False,18.0524,Pair,624.0
2,basic_c,1000,1,♣4 ♥6,♣4 ♥6 ♠5 ♥3 ♣J ♥Q ♥J,BB,True,True,18.0524,Pair,0.0
2,basic_b,1000,1,♠10 ♦10,♠10 ♦10 ♠5 ♥3 ♣J ♥Q ♥J,1,True,True,66.0512,Two Pair,0.0
2,basic_a,1000,1,♦3 ♦5,♦3 ♦5 ♠5 ♥3 ♣J ♥Q ♥J,2,True,True,61.0512,Two Pair,0.0
2,random_a,1000,1,♠A ♣6,♠A ♣6 ♠5 ♥3 ♣J ♥Q ♥J,3,False,True,18.2568,Pair,0.0
2,tomas2,5980,0,♥A ♥4,♥A ♥4 ♠5 ♥3 ♣J ♥Q ♥J,4,True,False,123.2819,Flush,5980.0
2,random_b,1000,2,♥9 ♠4,♥9 ♠4 ♠5 ♥3 ♣J ♥Q ♥J,5,True,True,18.058,Pair,0.0
3,cat9,4020,0,♠3 ♣2,♠3 ♣2 ♣J ♣5 ♦J ♥A ♣8,5,False,True,18.2084,Pair,0.0
3,cat4,881,2,♥2 ♠4,♥2 ♠4 ♣J ♣5 ♦J ♥A ♣8,D,False,True,18.2084,Pair,0.0
3,basic_c,990,1,♥K ♥3,♥K ♥3 ♣J ♣5 ♦J ♥A ♣8,SB,False,True,18.3104,Pair,0.0
3,basic_b,980,1,♠Q ♠7,♠Q ♠7 ♣J ♣5 ♦J ♥A ♣8,BB,False,True,18.2592,Pair,0.0
3,basic_a,1000,1,♥6 ♦2,♥6 ♦2 ♣J ♣5 ♦J ♥A ♣8,1,False,True,18.2088,Pair,0.0
3,random_a,1000,2,♦6 ♣6,♦6 ♣6 ♣J ♣5 ♦J ♥A ♣8,2,True,False,62.2048,Two Pair,0.0
3,tomas2,5980,0,♠10 ♠5,♠10 ♠5 ♣J ♣5 ♦J ♥A ♣8,3,False,True,61.2048,Two Pair,0.0
3,random_b,2149,2,♠J ♣9,♠J ♣9 ♣J ♣5 ♦J ♥A ♣8,4,True,False,109.2112,Three of a Kind,2149.0
