round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,8,5,deal,False,♥7 ♣5,,60000,0.10894953703703607,0.2865293166677777,1000,0,3000,0,0,0,61,61,61,2,0.21488533973915286,95.48557258583389,0,-15.22942263556044,-0.5702293205216943,fold,0,0.29819178581237793
2,0,8,7,deal,False,♦10 ♠K,,60000,0.18160324074074427,0.34639371808283476,1000,0,3000,0,0,0,80,80,80,1,0.31460667124944797,149.09903329228925,0,-1.3483321876380074,-0.37078665750110407,fold,0,0.3069639205932617
3,0,8,7,deal,False,♠K ♥8,,60000,0.13903518518518534,0.3088556212829235,1000,0,3000,0,0,0,80,80,80,1,0.26012931923819826,118.91214183569271,0,-20.170256575214403,-0.47974136152360347,fold,0,0.27463412284851074
4,0,8,8,deal,False,♣Q ♦10,,60000,0.17833750000000137,0.34620630593832863,1000,0,3000,0,0,0,20,20,20,3,0.3142302925929677,148.8823517128642,0,8.280726333367092,-0.3715394148140646,check,0,0.2789499759674072
4,1,8,6,deal,False,♣Q ♦10,,60000,0.17833750000000137,0.34620630593832863,980,0,2980,0,20,20,20,40,40,2,0.3142302925929677,147.8898027014451,0,42.84605851859354,-0.3715394148140646,check,0,0.25418972969055176
4,2,8,6,deal,False,♣Q ♦10,,60000,0.17833750000000137,0.34620630593832863,960,0,2960,0,40,40,10,50,50,4,0.3142302925929677,146.897253690026,0,81.12678485196064,-0.3715394148140646,check,0,0.2857489585876465
4,3,8,3,flop,False,♣Q ♦10,♣K ♠J ♣9,756,0.713073192239859,0.41317489986238054,950,0,2950,50,0,50,49,99,49,1,0.8795742507751914,1355.9389485081813,0,301.07055180852615,0.7591485015503827,allin,0,1.2406840324401855
5,0,7,7,deal,False,♠A ♥8,,60000,0.17849365079364948,0.3240817691741434,2200,0,4200,0,0,0,40,40,40,1,0.3163476434729787,210.14400878971838,0,-5.201759217972338,-0.36730471305404255,fold,0,0.269028902053833
6,0,7,7,deal,False,♠2 ♣6,,60000,0.08730515873014937,0.24832460357717678,2200,0,4200,0,0,0,20,20,20,1,0.1903379855882348,116.6678851420266,0,-10.48310072058826,-0.6193240288235304,fold,0,0.26996469497680664
7,0,7,5,deal,False,♦3 ♠9,,60000,0.09617519841268246,0.254227787449255,2180,0,4180,0,20,20,134,154,154,1,0.2052628008493651,126.34407965892282,-20,-33.010701982112366,-0.5894743983012698,fold,0,0.2699551582336426
8,0,7,6,deal,False,♦J ♥4,,60000,0.11902599206346456,0.27890160556313504,2170,0,4170,0,10,10,294,304,304,1,0.24045815210373628,150.89211036989832,-10,-83.35865875712702,-0.5190836957925274,fold,0,0.2732570171356201
9,0,7,5,deal,False,♠Q ♣K,,60000,0.23039265873019862,0.36028588905895004,2170,0,4170,0,0,0,160,160,160,1,0.3904046448232009,271.54443428006795,0,19.586136618672413,-0.21919071035359816,check,0,0.26470279693603516
9,1,7,5,flop,False,♠Q ♣K,♦9 ♣10 ♥3,1368,0.20833333333333334,0.4009841086135756,2010,0,4010,160,0,160,200,360,200,1,0.3657987658785976,396.534698974903,0,330.40821052396655,-0.2684024682428048,check,0,1.2752459049224854
9,2,7,5,flop,False,♠Q ♣K,♦9 ♣10 ♥3,3134,0.20482344182088918,0.39761245328303413,1810,0,3810,160,200,360,600,960,800,1,0.36130252168164523,370.91264115004765,0,628.4285737175937,-0.27739495663670954,check,0,1.2688608169555664
9,3,7,4,turn,False,♠Q ♣K,♦9 ♣10 ♥3 ♣4,1650,0.11545454545454545,0.3159937754382236,1210,0,3210,960,0,960,1210,2170,1694,1,0.2423298221233701,297.355618048789,0,939.9501818785393,-0.5153403557532599,check,0,1.4027609825134277
10,0,7,4,deal,False,♠J ♦10,,60000,0.2013876984127131,0.3481238366140616,1000,1,2000,0,0,0,40,40,40,1,0.35578695203925004,115.70357338811452,0,-4.421304796074999,-0.2884260959214999,fold,0,0.29308080673217773
11,0,7,6,deal,False,♠Q ♣3,,60000,0.12246626984124005,0.2808766913542826,1000,1,2000,0,0,0,80,80,80,1,0.2503174559221911,75.80821834096352,0,-24.93015969711795,-0.49936508815561775,fold,0,0.371783971786499
12,0,7,6,deal,False,♠Q ♣Q,,60000,0.3305581349206049,0.3833737514920001,1000,1,2000,0,0,0,40,40,40,1,0.5163717165455008,191.14537532720837,0,11.637171654550087,0.032743433091001695,bet,0,0.26485610008239746
12,1,7,5,deal,False,♠Q ♣Q,,60000,0.3305581349206049,0.3833737514920001,960,1,1960,0,40,40,120,160,160,1,0.5163717165455008,187.3224678206642,0,127.85842394184041,0.032743433091001695,raise,0,0.2835400104522705
12,2,7,5,deal,False,♠Q ♣Q,,60000,0.3305581349206049,0.3833737514920001,680,1,1680,0,320,320,680,1000,2257,2,0.5163717165455008,160.56211527485505,0,2848.884310871953,0.032743433091001695,bet,0,0.2530660629272461
