round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,8,8,deal,False,♠Q ♣7,,60000,0.12146342592592455,0.29300545237017583,1000,0,3000,0,0,0,40,40,40,2,0.26682937807782325,122.50262403909363,0,0.024406711673485404,-0.4663412438443535,check,0,0.406268835067749
1,1,8,8,deal,False,♠Q ♣7,,60000,0.12146342592592455,0.29300545237017583,960,0,2960,0,40,40,280,320,320,2,0.26682937807782325,120.86925571857239,0,72.21477906272668,-0.4663412438443535,check,0,0.4406280517578125
1,2,8,8,flop,False,♠Q ♣7,♦10 ♥7 ♠J,1169,0.1454234388366125,0.3378651363407113,680,0,2680,320,0,320,40,360,40,2,0.3105237468503866,216.38412077288947,0,804.6245914330515,-0.37895250629922683,check,0,1.3269028663635254
1,3,8,7,flop,False,♠Q ♣7,♦10 ♥7 ♠J,2272,0.13303257042253522,0.3231314143053853,640,0,2640,320,40,360,621,981,661,5,0.29208326578121163,198.02352424868417,0,1296.8187231194356,-0.41583346843757674,check,0,1.3101081848144531
1,4,8,7,turn,False,♠Q ♣7,♦10 ♥7 ♠J ♠4,1166,0.10291595197255575,0.30172472454620186,19,0,2019,981,0,981,19,1000,19,2,0.2596725346179307,202.63423933045675,0,1862.06784077229,-0.48065493076413857,check,0,1.3298707008361816
2,0,8,8,deal,False,♣8 ♠10,,60000,0.1416351851851828,0.31770153218256836,1000,1,2000,0,0,0,20,20,20,2,0.29505244001569664,91.99746051167529,0,0.653670801098766,-0.4098951199686067,check,0,0.39199376106262207
2,1,8,5,deal,False,♣8 ♠10,,60000,0.1416351851851828,0.31770153218256836,980,1,1980,0,20,20,116,136,136,2,0.29505244001569664,91.07748590655854,0,50.40957616885291,-0.4098951199686067,check,0,0.38231706619262695
2,2,8,5,flop,False,♣8 ♠10,♣9 ♥Q ♣7,1290,0.22906976744186047,0.40592499757915357,864,1,1864,136,0,136,20,156,20,2,0.42657990519002764,225.10324955836322,0,304.20072794442103,-0.14684018961994472,check,0,1.3666059970855713
2,3,8,5,flop,False,♣8 ♠10,♣9 ♥Q ♣7,2470,0.2222672064777328,0.40207389343276867,844,1,1844,136,20,156,118,274,138,2,0.41767904340389084,216.5202489433848,0,384.4678892148807,-0.16464191319221833,check,0,1.3276691436767578
2,4,8,5,flop,False,♣8 ♠10,♣9 ♥Q ♣7,3691,0.23469249525873748,0.4110486836310901,726,1,1726,136,138,274,414,688,552,2,0.43388158782276653,213.24101743758717,0,787.8519982690632,-0.13223682435446693,check,0,1.3359079360961914
2,5,8,5,flop,False,♣8 ♠10,♣9 ♥Q ♣7,4833,0.23334367887440513,0.4100690148007527,312,1,1312,136,552,688,312,1000,1104,2,0.43213450867552583,161.21496656320465,0,1929.9138310086282,-0.13573098264894834,check,0,1.3078899383544922
3,0,8,8,deal,False,♠4 ♠8,,60000,0.12980138888888929,0.31258064803954017,1000,2,1000,0,0,0,20,20,20,1,0.2759982740028002,42.489889107810804,0,-6.20008629985999,-0.4480034519943996,fold,0,0.40567803382873535
4,0,8,6,deal,False,♦8 ♥6,,60000,0.11605277777777583,0.29349389569382583,980,2,980,0,20,20,60,80,80,2,0.25377670343448683,37.74233283101558,-20,21.20854509903579,-0.49244659313102634,check,0,0.3998560905456543
4,1,8,6,deal,False,♦8 ♥6,,60000,0.11605277777777583,0.29349389569382583,920,2,920,0,80,80,400,480,480,2,0.25377670343448683,35.43157775972892,0,148.1576794184915,-0.49244659313102634,check,0,0.3750472068786621
4,2,8,6,flop,True,♦8 ♥6,♠3 ♥7 ♣7,1016,0.07566437007874016,0.25675936325725784,520,2,520,480,0,480,20,500,0,8,0.19580872905732719,24.606567761643817,0,500.8512192924903,-0.6083825418853457,check,0,1.308608055114746
4,3,8,5,flop,False,♦8 ♥6,♠3 ♥7 ♣7,2087,0.05935553425970292,0.22583944264484618,520,2,520,480,0,480,520,1000,2670,1,0.1667016140226218,20.591859434158987,0,797.2761540067575,-0.6665967719547564,check,0,1.3097858428955078
