tableNumber,game_id,round_id,smallBlind,playerName,isHuman,isOnline,isSurvive,chips,reloadCount,folded,allIn,position,cards,board,rank,message,winMoney
109,20180810124431785,1,10,e55c711e6dbac6abb296dd1379310b58,False,True,True,2980,0,True,False,2,TC AS,QS 2D 3H AD QH,98.0128,Two Pair,0.0
109,20180810124431785,1,10,4e0879c5e51ac597357450b296c5bc3b,False,True,True,2980,0,True,False,3,JH 6C,QS 2D 3H AD QH,19.2312,Pair,0.0
109,20180810124431785,1,10,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,True,2980,0,True,False,4,4D JD,QS 2D 3H AD QH,19.2306,Pair,0.0
109,20180810124431785,1,10,587954b4a5fc64a32167424fa3ea4e91,False,True,True,3000,0,True,False,5,7S 9H,QS 2D 3H AD QH,19.2128,Pair,0.0
109,20180810124431785,1,10,2248d29d6f988661936a8858d2ae6d15,False,True,True,2643,0,False,False,D,QC KH,QS 2D 3H AD QH,110.3072,Three of a Kind,0.0
109,20180810124431785,1,10,1c7e0ca445fee61ec9caabb5003b044b,False,True,True,2960,0,True,False,SB,8C KD,QS 2D 3H AD QH,19.3104,Pair,0.0
109,20180810124431785,1,10,71b3f31e76d1a5888a5652aba6474197,False,True,True,3457,0,False,False,BB,2H QD,QS 2D 3H AD QH,244.0,Full House,814.0
109,20180810124431785,1,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3000,0,True,False,1,3C 6D,QS 2D 3H AD QH,68.2048,Two Pair,0.0
109,20180810124431785,2,10,e55c711e6dbac6abb296dd1379310b58,False,True,True,2980,0,True,False,1,4S 5H,8C JC 3C 7H 5S,12.0304,Pair,0.0
109,20180810124431785,2,10,4e0879c5e51ac597357450b296c5bc3b,False,True,True,2172,0,False,False,2,9S KD,8C JC 3C 7H 5S,7.0368,High Card,0.0
109,20180810124431785,2,10,ea5bcf79ef13ed87fa804b52bce1eedc,False,True,True,2820,0,True,False,3,KS TH,8C JC 3C 7H 5S,7.0432,High Card,0.0
