N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,made_hand,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stake,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tightness
8,3,2,2,0,8,0,2,2,6,0,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,11,3,14,1,4128,20,0.34866905212402344,False,0,8,20180810124431785,Early,1,11,0,11,3,2,11,3S JS,michael6,,20,20,2950,2733.6,2400,any_called,limp,5,L,0,0,0.13899768518518585,0.0019403785821688708,0.34594411210244036,0.3417209348772159,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,2966.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",109,,-0.5860000000000001
8,3,2,1,0,8,0,2,1,7,0,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,7,4,11,0,4128,20,0.36903810501098633,False,0,8,20180810124431785,Early,1,7,0,7,4,1,7,4C 7S,michael6,,20,20,2980,2778.0,2412,any_called,limp,4,M,0,0,0.0972046296296294,0.0,0.2962362057686332,0.2713915186215857,0,none,,"[1, 0, 0, 0]",Deal,6,0,0,10,3000.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",109,,-0.5880000000000001
8,3,2,0,0,8,0,2,0,8,0,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,9,5,14,0,4128,20,0.7473440170288086,False,0,8,20180810124431785,Early,1,9,0,9,5,1,9,5D 9H,michael6,,20,20,3114,2828.8571428571427,2392,any_called,limp,3,M,0,0,0.09849490740740643,0.0,0.2979826515457114,0.2743046718193762,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,10,3134.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",109,,-0.5900000000000001
8,2,1,0,0,8,0,1,0,8,0,60000.0,fold,0.75,0,0,50,1,,,,,,,,,,,,0,9,1,0,0,0,5,4,9,0,4128,20,0.3735659122467041,False,0,8,20180810124431785,Early,2,5,0,5,4,1,5,4C 5D,michael6,,20,20,3422,2831.714285714286,2086,any_called,limp,2,E,0,0,0.1124055555555554,0.0,0.3158647600410694,0.2993974934998685,0,none,,"[1, 0, 0, 0]",Deal,8,0,0,10,3422.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",109,,-0.5920000000000001
8,1,0,0,0,8,0,0,0,8,0,60000.0,fold,0.75,0,0,60,2,,,,,,,,,,,,0,9,1,0,0,0,6,5,11,0,4128,40,0.3640890121459961,False,0,8,20180810124431785,Early,2,6,0,6,5,1,6,6C 5S,michael6,,40,40,3882,2830.285714285714,1896,none,limp,1,E,0,0,0.11373425925925836,1.0095911155981826e-05,0.3174882321126346,0.3023222691341633,0,none,,"[1, 0, 0, 0]",Deal,9,0,0,20,3882.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",109,,-0.5940000000000001
8,4,3,3,1,8,0,3,3,5,1,60000.0,fold,0.75,0,40,380,2,,,,,,,,,,,,0,9,0,0,0,0,12,4,16,0,4088,40,0.3741340637207031,False,40,8,20180810124431785,Early,1,12,0,12,4,1,12,4C QD,michael6,,80,40,4259,2791.5,1816,any_raised,limp,BB,B,0,0,0.11079074074074018,0.010676110191300589,0.31387282855777476,0.29785894656117395,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,20,4339.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",109,,-0.5960000000000001
8,2,1,4,1,8,0,1,4,4,1,60000.0,fold,0.75,0,20,380,2,,,,,,,,,,,,0,7,1,0,1,0,12,11,23,0,4068,140,0.4267878532409668,False,20,8,20180810124431785,Early,2,12,0,12,11,1,12,QD JC,michael6,,160,140,3979,2963.6666666666665,2261,any_raised,limp,SB,B,0,0,0.18425000000000305,0.14439540200601914,0.38768793829574055,0.4160873871008559,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,20,4139.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",109,,-0.5980000000000001
8,5,4,1,0,8,0,4,1,7,0,60000.0,fold,0.75,0,0,220,2,,,,,,,,,,,,0,9,0,0,0,0,11,2,13,0,4068,40,0.3498408794403076,False,0,8,20180810124431785,Early,1,11,0,11,2,1,11,JS 2H,michael6,,40,40,4399,2790.3333333333335,2141,any_called,limp,D,L,0,0,0.09498564814814828,7.641571728916988e-05,0.2931951138645125,0.2709027164668558,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,20,4439.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",109,,-0.6000000000000001
8,1,2,1,1,8,0,2,1,7,1,60000.0,fold,0.75,0,0,870,2,,,,,,,,,,,,0,9,0,0,0,0,9,5,14,0,4068,730,0.36524486541748047,False,0,8,20180810124431785,Early,1,9,0,9,5,1,9,5D 9S,michael6,,730,730,4107,2682.0,2061,any_raised,limp,5,L,0,0,0.09849490740740643,2.0325203252032524e-05,0.2979826515457114,0.27788046363792474,0,none,,"[1, 0, 0, 0]",Deal,13,0,0,20,4127.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",109,,-0.6020000000000001
8,3,2,1,0,8,0,2,1,7,0,60000.0,fold,0.75,0,0,140,2,,,,,,,,,,,,0,9,0,0,0,0,12,8,20,0,4068,40,0.36724305152893066,False,0,8,20180810124431785,Early,1,12,0,12,8,1,12,QD 8H,michael6,,40,40,6471,3071.8333333333335,2021,any_called,limp,4,M,0,0,0.1362342592592598,0.0024698033883008073,0.343037149392512,0.34342869749233707,0,none,,"[1, 0, 0, 0]",Deal,14,0,0,20,6471.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",109,,-0.6040000000000001
8,2,1,1,0,8,0,1,1,7,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,12,5,17,0,4068,40,0.36350011825561523,False,0,8,20180810124431785,Early,1,12,0,12,5,1,12,5C QD,michael6,,40,40,7481,3078.5,1536,any_called,limp,3,M,0,0,0.11659444444444247,0.00423580350457456,0.3209364110990436,0.3110819095704629,0,none,,"[1, 0, 0, 0]",Deal,15,0,0,20,7481.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",109,,-0.6060000000000001
8,2,1,0,0,8,0,1,0,8,0,60000.0,bet,0.75,1276,0,100,2,,,,,,,,,,,,0,5,0,0,0,1,6,6,12,0,4068,40,0.34804797172546387,False,0,8,20180810124431785,Early,1,6,1,6,0,1,6,6C 6D,michael6,,40,40,7681,2833.1428571428573,1321,any_called,steal,2,E,0,0,0.1593958333333244,0.6837636214807377,0.3660448082534425,0.3819510767514175,0,none,,"[0, 0, 1, 1276.0]",Deal,16,0,0,20,7681.0,"('fold', 0)","('fold', 0)","('fold', 0)","('raise', 160)",109,,-0.6080000000000001
8,1,0,0,0,8,0,0,0,8,0,60000.0,fold,0.75,0,0,120,3,,,,,,,,,,,,1,7,0,0,0,0,14,7,21,0,4168,80,0.3714599609375,False,0,8,20180810124431785,Early,1,14,0,14,7,1,14,AD 7S,michael6,,80,80,7681,2816.0,1241,none,limp,1,E,0,0,0.1472597222222234,0.22096643580477593,0.35436463767319815,0.3634221512028743,0,none,,"[1, 0, 0, 0]",Deal,17,0,0,40,7681.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",109,,-0.6100000000000001
7,1,0,4,2,7,1,0,4,3,2,60000.0,fold,0.75,0,80,4448,3,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,1,4088,4088,0.27132582664489746,False,80,8,20180810124431785,Early,1,8,0,8,2,2,8,8C 2C,michael6,,9417,9337,2251,1125.5,0,any_raised,limp,BB,B,0,0,0.12896607142854646,0.030967095912217864,0.3351623842987657,0.29721758834652684,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,40,9417.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",109,,-0.502
7,1,0,4,1,7,1,0,4,3,1,60000.0,fold,0.75,0,40,4208,3,,,,,,,,,,,,0,9,0,0,0,0,12,3,15,1,4048,4048,0.2653679847717285,False,40,8,20180810124431785,Early,1,12,0,12,3,2,12,QC 3C,michael6,,9697,9657,2171,1085.5,0,any_raised,limp,SB,B,0,0,0.16484880952379738,0.13189727918539926,0.3710440398691025,0.351855005617825,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,40,9697.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",109,,-0.504
7,2,1,3,0,7,0,1,3,4,0,60000.0,bet,0.75,1326,0,200,3,,,,,,,,,,,,1,3,0,0,1,0,14,12,26,0,4048,80,0.35305094718933105,False,0,8,20180810124431785,Early,1,14,0,14,12,1,14,QC AS,michael6,,80,80,9737,4648.666666666667,2078,any_called,steal,D,L,0,0,0.23885952380956624,0.9802621237132628,0.426386739586298,0.4546112140402331,0,none,,"[0, 0, 1, 1326.0]",Deal,20,0,0,40,9817.0,"('raise', 400)","('allin', 4048)","('raise', 320)","('fold', 0)",109,,-0.506
7,1,1,5,1,7,1,1,5,2,2,60000.0,check,0.75,0,1326,5494,3,,,,,,,,,,,,1,3,0,0,1,0,14,12,26,0,2722,2722,0.2594878673553467,False,0,8,20180810124431785,Early,1,14,0,14,12,1,14,QC AS,michael6,,9817,8491,0,0.0,0,any_reraised,stt_middle,D,L,0,0,0.23885952380956624,0.8809374559726271,0.426386739586298,0.4546112140402331,0,bet/raise/allin,,"[0, 1, 0, 0]",Deal,20,0,1,40,9817.0,"('reraise', 2722)","('fold', 0)","('call', 0)","('fold', 0)",109,,-0.506
