N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,made_hand,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stake,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tightness
8,1,0,0,0,8,0,0,0,8,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,6,1,0,1,0,12,11,23,1,5954,20,0.35004591941833496,False,0,8,20180810131524048,Early,2,12,0,12,11,2,12,QD JD,michael6,,20,20,3130,2573.714285714286,1286,none,limp,1,E,0,0,0.21965972222222693,0.20371947319860026,0.41401609709705856,0.47800576681079154,0,none,,"[0, 0.8, 0.2, 80]",Deal,6,0,0,10,3130.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",182,,-0.6240000000000001
8,0,0,0,0,4,0,0,0,4,0,60,bet,0.75,1794,0,0,1,5S 8D QH,0,0,0,1,1,12,12,5,1,8,0,6,1,0,1,0,12,11,23,1,5934,0,0.3843040466308594,True,0,8,20180810131524048,Early,1,12,1,12,11,3,12,QD JD,michael6,,0,20,2940,2345.3333333333335,1266,none,steal,1,E,20,110,0.75,0.9282852614529992,0.4330127018922193,0.898090344047139,0.530340277777773,none,0.21965972222222693,"[0, 0, 1, 1794.0]",Flop,6,0,0,10,2940.0,,,,,182,,-0.3420000000000001
8,0,0,0,0,4,0,0,0,2,0,60,bet,0.75,320,0,0,1,5S 8D QH 4S,0,2,5,1,1,12,12,4,2,5,0,6,1,0,1,0,12,11,23,1,4140,0,0.36191582679748535,True,0,8,20180810131524048,Early,1,12,1,12,11,3,12,QD JD,michael6,marginal,0,20,1146,1146.0,1146,none,raise,1,E,1814,3698,0.55,0.7683158610825018,0.49749371855331,0.7168613681722028,-0.19999999999999996,none,0.75,"[0, 0, 0.8, 320]",Turn,6,0,0,10,1146.0,,,,,182,0.0,-0.33540396983790743
8,3,4,2,1,8,0,4,2,6,1,60000.0,bet,0.75,40,20,190,1,,,,,,,,,,,,1,7,0,0,0,0,14,6,20,0,7818,20,0.3577432632446289,False,20,8,20180810131524048,Early,1,14,0,14,6,1,14,AH 6D,michael6,,40,20,3090,2216.4,1126,any_raised,steal,BB,B,0,0,0.14532870370370396,0.20664958690667626,0.3524319389378678,0.36454136972305773,0,none,,"[0, 0, 1, 40.0]",Deal,7,0,0,10,3130.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",182,,-0.6220000000000001
8,0,0,0,0,6,0,0,0,6,0,63,bet,0.75,20,0,0,1,9D JD 4C,0,0,0,1,1,11,11,4,2,11,1,7,0,0,0,0,14,6,20,0,7778,0,0.38442015647888184,True,0,8,20180810131524048,Early,0,0,0,14,11,3,11,AH 6D,michael6,,0,20,3070,2188.4,1086,none,steal,BB,B,60,370,0.09523809523809523,0.06422792648527942,0.2935435239509036,0.1962170674772061,-0.05009060846560873,none,0.14532870370370396,"[0, 0, 1, 20.0]",Flop,7,0,0,10,3070.0,,,,,182,,-0.3440000000000001
8,0,0,0,0,6,0,0,0,4,0,97,bet,0.75,20,0,0,1,9D JD 4C KH,0,0,0,2,1,13,13,4,2,11,1,7,0,0,0,0,14,6,20,0,7758,0,0.41431283950805664,True,0,8,20180810131524048,Early,1,14,0,14,13,3,11,AH 6D,michael6,,0,20,3050,2328.6666666666665,1186,none,steal,BB,B,80,450,0.03608247422680412,0.09532843160737896,0.17945252768586814,0.0983002987418635,-0.05915562101129111,none,0.09523809523809523,"[0, 0, 1, 20.0]",Turn,7,0,0,10,3050.0,,,,,182,,-0.33361589044114925
8,0,0,0,0,6,0,0,0,3,0,193,bet,0.75,20,0,0,1,9D JD 4C KH 3H,0,2,4,2,1,13,13,3,2,11,1,7,0,0,0,0,14,6,20,0,7738,0,0.40403103828430176,True,0,8,20180810131524048,Early,1,14,0,14,13,3,11,AH 6D,michael6,,0,20,3030,2098.0,1166,none,steal,BB,B,100,510,0.015544041450777202,0.12398334422715225,0.12370296773381677,0.048525518242490066,-0.02053843277602692,none,0.03608247422680412,"[0, 0, 1, 20.0]",River,7,0,0,10,3030.0,,,,,182,,-0.26661831479000714
8,1,1,0,1,6,1,1,0,3,2,516,fold,0.75,0,20,1206,1,9D JD 4C KH 3H,0,2,4,2,1,13,13,3,2,11,1,7,0,0,0,0,14,6,20,0,7718,1146,0.31298089027404785,False,0,8,20180810131524048,Early,1,14,0,14,13,3,11,AH 6D,michael6,none,1166,1146,3010,1505.0,0,any_reraised,limp,BB,B,100,510,0.005813953488372093,0.009017857142857142,0.07602730715477916,0.026084226000001574,-0.030268520738432027,bet/raise/allin,0.03608247422680412,"[1, 0, 0, 0]",River,7,0,1,10,3030.0,,,,,182,0.40041928721174,-0.26661831479000714
10,4,3,1,0,10,0,3,1,9,0,60000.0,fold,0.75,0,0,90,1,,,,,,,,,,,,0,9,0,0,0,0,10,2,12,0,3000,20,0.34529995918273926,False,0,10,20180810134423709,Early,1,10,0,10,2,1,10,TC 2H,michael6,,20,20,3000,2988.75,2980,any_called,limp,5,M,0,0,0.05866583333333353,1.1191941801902631e-05,0.23499819857317855,0.2560643201348035,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,3000.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.8400000000000001
10,3,2,1,0,10,0,2,1,9,0,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,11,6,17,0,3000,20,0.3894188404083252,False,0,10,20180810134423709,Early,1,11,0,11,6,1,11,JS 6C,michael6,,20,20,3430,2993.75,2830,any_called,limp,4,M,0,0,0.06966722222222249,0.001911782501249658,0.2545853498732045,0.2840280868154607,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,3430.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.8420000000000001
10,3,2,0,0,10,0,2,0,10,0,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,11,8,19,0,3000,20,0.3713951110839844,False,0,10,20180810134423709,Early,1,11,0,11,8,1,11,8C JD,michael6,,20,20,6960,2992.222222222222,1180,any_called,limp,3,M,0,0,0.09372861111111096,0.00036609168095288927,0.29145078241496125,0.33971307146933827,0,none,,"[1, 0, 0, 0]",Deal,3,0,0,10,6960.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.8440000000000001
10,2,1,0,0,10,0,1,0,10,0,60000.0,fold,0.75,0,0,50,1,,,,,,,,,,,,0,7,1,0,0,0,7,6,13,1,3000,20,0.34191417694091797,False,0,10,20180810134423709,Early,2,7,0,7,6,2,7,6S 7S,michael6,,20,20,7520,2994.4444444444443,1020,any_called,limp,2,E,0,0,0.12137611111111075,0.01523607001014394,0.32656385403570626,0.3976491316253183,0,none,,"[1, 0, 0, 0]",Deal,4,0,0,10,7520.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.8460000000000001
9,1,0,0,0,9,0,0,0,9,0,60000.0,fold,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,1,0,0,11,9,20,0,3000,20,0.3819420337677002,False,0,10,20180810134423709,Early,1,11,0,11,9,1,11,JC 9D,michael6,,20,20,4660,3371.25,2680,none,limp,1,E,0,0,0.13762222222223966,0.0014446256242367631,0.3445030423274258,0.39186546745987993,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,4660.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.7380000000000001
9,4,3,4,1,9,0,3,4,5,1,60000.0,bet,0.75,40,20,190,1,,,,,,,,,,,,1,7,0,0,0,0,14,2,16,0,2980,20,0.35851097106933594,False,20,10,20180810134423709,Early,1,14,0,14,2,1,14,2S AH,michael6,,40,20,4520,3505.0,2640,any_raised,steal,BB,B,0,0,0.12154074074075692,0.32592185197899665,0.3267546313075685,0.36333916790835763,0,none,,"[0, 0, 1, 40.0]",Deal,6,0,0,10,4560.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.7400000000000001
9,4,6,4,2,9,0,6,4,5,3,60000.0,check,0.75,0,60,550,1,,,,,,,,,,,,1,7,0,0,0,0,14,2,16,0,2940,60,0.38834261894226074,False,0,10,20180810134423709,Early,1,14,0,14,2,1,14,2S AH,michael6,,120,60,4440,3425.0,2560,any_reraised,stt_middle,BB,B,0,0,0.12154074074075692,0.08819438509439671,0.3267546313075685,0.36333916790835763,0,bet/raise/allin,,"[0, 1, 0, 0]",Deal,6,0,1,10,4560.0,"('fold', 0)","('fold', 0)","('call', 0)","('fold', 0)",3,,-0.7400000000000001
9,0,0,0,0,5,0,0,0,5,0,100,bet,0.75,20,0,0,1,9D 7S 4S,0,0,0,0,1,9,9,4,2,7,1,7,0,0,0,0,14,2,16,0,2880,0,0.40888500213623047,True,0,10,20180810134423709,Early,0,0,0,14,9,3,7,2S AH,michael6,,0,20,4440,3425.0,2560,none,steal,BB,B,120,610,0.105,0.10539979709257878,0.2940663190506523,0.21045437686506901,-0.016540740740756926,none,0.12154074074075692,"[0, 0, 1, 20.0]",Flop,6,0,0,10,4440.0,,,,,3,,-0.3440000000000001
9,3,2,1,1,5,0,2,1,4,2,466,bet,0.75,40,20,140,1,9D 7S 4S,0,0,0,0,1,9,9,4,2,7,1,7,0,0,0,0,14,2,16,0,2860,20,0.4326338768005371,False,0,10,20180810134423709,Early,0,0,0,14,9,3,7,2S AH,michael6,,40,20,4400,3660.0,2520,any_reraised,steal,BB,B,120,610,0.0740343347639485,0.07970004995004994,0.2524379643788759,0.16410274006462205,-0.04750640597680843,bet/raise/allin,0.12154074074075692,"[0, 0, 1, 40.0]",Flop,6,0,1,10,4440.0,,,,,3,,-0.3440000000000001
9,3,4,1,2,5,0,4,1,4,4,806,fold,0.75,0,60,420,1,9D 7S 4S,0,0,0,0,1,9,9,4,2,7,1,7,0,0,0,0,14,2,16,0,2820,60,0.42923474311828613,False,0,10,20180810134423709,Early,0,0,0,14,9,3,7,2S AH,michael6,none,120,60,4320,3580.0,2440,any_reraised,limp,BB,B,120,610,0.07009925558312655,0.042572150072150074,0.24603403116390418,0.1579273465999628,-0.051441485157630376,bet/raise/allin,0.12154074074075692,"[1, 0, 0, 0]",Flop,6,0,2,10,4440.0,,,,,3,0.05504587155963303,-0.3440000000000001
9,5,4,1,2,9,0,4,1,8,2,60000.0,fold,0.75,0,10,470,1,,,,,,,,,,,,0,9,0,0,0,0,11,4,15,0,2810,70,0.38482189178466797,False,10,10,20180810134423709,Early,1,11,0,11,4,1,11,JS 4D,michael6,,80,70,3880,2970.0,1800,any_raised,limp,SB,B,0,0,0.09128148148149128,0.0,0.28800898010311315,0.3049841447180013,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,10,3960.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.7420000000000001
9,6,5,0,1,9,0,5,0,9,1,60000.0,fold,0.75,0,0,270,1,,,,,,,,,,,,0,9,0,0,0,0,5,3,8,0,2810,40,0.3539698123931885,False,0,10,20180810134423709,Early,1,5,0,5,3,1,5,5C 3S,michael6,,40,40,5890,3365.0,2240,any_raised,limp,D,L,0,0,0.0913222222222292,0.0,0.28806678730916374,0.30564391198024704,0,none,,"[1, 0, 0, 0]",Deal,8,0,0,10,5930.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.7440000000000001
9,3,2,3,0,9,0,2,3,6,0,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,7,1,0,0,0,7,6,13,1,2810,20,0.38344573974609375,False,0,10,20180810134423709,Early,2,7,0,7,6,2,7,6D 7D,michael6,,20,20,3800,3118.0,2430,any_called,limp,6,L,0,0,0.14370925925927186,0.08502043778380772,0.35079468077840525,0.4054020911199622,0,none,,"[1, 0, 0, 0]",Deal,9,0,0,10,3820.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.7460000000000001
9,1,0,3,1,9,1,0,3,6,1,60000.0,fold,0.75,0,0,2840,1,,,,,,,,,,,,0,9,0,0,0,0,12,2,14,0,2810,2810,0.2737400531768799,False,0,10,20180810134423709,Early,1,12,0,12,2,1,12,QD 2H,michael6,,2990,2990,3660,2370.0,0,any_raised,limp,5,M,0,0,0.08966666666667689,0.03849748739704393,0.28570361488011303,0.30337297059700147,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,10,3680.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.7480000000000001
8,1,2,0,1,8,1,2,0,8,1,60000.0,fold,0.75,0,0,2950,2,,,,,,,,,,,,0,9,0,0,0,0,9,6,15,0,2810,2810,0.286395788192749,False,0,10,20180810134423709,Early,1,9,0,9,6,1,9,6H 9C,michael6,,3780,3780,8590,3324.285714285714,0,any_raised,limp,4,M,0,0,0.11016574074073936,0.015964035964035964,0.3130962317048603,0.31054732903184995,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,20,8630.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.6400000000000001
7,1,0,2,0,7,0,0,2,5,0,60000.0,fold,0.75,0,0,60,2,,,,,,,,,,,,0,9,0,0,0,0,9,4,13,0,2810,40,0.3598322868347168,False,0,10,20180810134423709,Early,1,9,0,9,4,1,9,9H 4D,michael6,,40,40,8570,5205.0,2390,all_folded,limp,3,M,0,0,0.10044246031744204,0.00027049885421548723,0.30058904251955215,0.2603558309378438,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,20,8590.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.532
7,2,1,0,0,7,0,1,0,7,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,8,0,0,0,0,13,8,21,0,2810,40,0.3591752052307129,False,0,10,20180810134423709,Early,1,13,0,13,8,1,13,KD 8H,michael6,,40,40,8570,4515.0,2160,any_called,limp,2,E,0,0,0.1606353174602998,0.03178509817263996,0.36719424320749977,0.3567170433331047,0,none,,"[1, 0, 0, 0]",Deal,13,0,0,20,8570.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.534
7,1,0,0,0,7,0,0,0,7,0,60000.0,fold,0.75,0,0,60,2,,,,,,,,,,,,0,9,0,0,0,0,8,4,12,0,2810,40,0.37465596199035645,False,0,10,20180810134423709,Early,1,8,0,8,4,1,8,8D 4C,michael6,,40,40,8570,4521.666666666667,1980,none,limp,1,E,0,0,0.10277718253966332,0.0,0.3036676362223542,0.2655430355548452,0,none,,"[1, 0, 0, 0]",Deal,14,0,0,20,8570.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.536
7,6,5,1,0,7,0,5,1,6,0,60000.0,check,0.75,0,40,240,2,,,,,,,,,,,,0,7,1,0,1,0,11,10,21,0,2770,0,0.3676309585571289,False,40,10,20180810134423709,Early,2,11,0,11,10,1,11,JC TS,michael6,,40,0,8530,4960.0,1760,any_called,limp,BB,B,0,0,0.2013876984127131,0.04438632667917966,0.4010370224065893,0.4171456164674581,0,none,,"[0, 1, 0, 0]",Deal,15,0,0,20,8570.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.538
7,0,0,1,0,6,0,0,1,5,0,322,bet,0.75,859,0,0,2,9H 7S 8S,0,3,9,0,1,9,9,7,2,8,0,7,1,0,1,0,11,10,21,0,2770,0,0.40770578384399414,True,0,10,20180810134423709,Early,0,0,4,11,0,3,10,JC TS,michael6,,0,40,8530,5242.5,1760,all_folded,steal,BB,B,40,240,0.7686335403726708,0.9782162698412697,0.3874848508002359,0.9094833723115427,0.5672458419599578,none,0.2013876984127131,"[0, 0, 1, 859.0]",Flop,15,0,0,20,8530.0,,,,,3,,-0.3340000000000001
7,5,4,1,0,7,0,4,1,6,0,60000.0,bet,0.75,939,20,220,2,,,,,,,,,,,,0,6,0,0,0,1,3,3,6,0,2990,20,0.3683300018310547,False,20,10,20180810134423709,Early,1,3,1,3,0,1,3,3D 3S,michael6,,40,20,8490,4592.0,1720,any_called,steal,SB,B,0,0,0.15040892857140956,0.7318370369950352,0.3574717929815025,0.34344369678142095,0,none,,"[0, 0, 1, 939.0]",Deal,16,0,0,20,8530.0,"('fold', 0)","('allin', 2990)","('fold', 0)","('call', 0)",3,,-0.54
7,0,0,0,0,4,0,0,0,4,0,91,check,0.75,0,0,0,2,4H 2D TC,0,0,0,1,1,10,10,2,1,10,0,6,0,0,0,1,3,3,6,0,2051,0,0.41764116287231445,True,0,10,20180810134423709,Early,0,0,1,3,10,2,3,3D 3S,michael6,marginal,0,40,7571,5444.333333333333,3721,none,call,SB,B,959,3916,0.18681318681318682,0.3836376071288409,0.38976149123007026,0.3162140019015702,0.03640425824177726,none,0.15040892857140956,"[0, 1, 0, 0]",Flop,16,0,0,20,7571.0,,,,,3,0.0,-0.3320000000000001
7,2,1,1,1,4,0,2,1,3,1,434,check,0.75,0,0,80,2,4H 2D TC,0,0,0,1,1,10,10,2,1,10,0,6,0,0,0,1,3,3,6,0,2051,40,0.5682671070098877,False,0,10,20180810134423709,Early,0,0,1,3,10,2,3,3D 3S,michael6,marginal,40,40,5001,4341.0,3681,any_raised,call,SB,B,959,3916,0.21428571428571427,0.4871170280415804,0.4018145150967821,0.3505139141893304,0.06387678571430472,check/call,0.15040892857140956,"[0, 1, 0, 0]",Flop,16,1,0,20,5041.0,,,,,3,0.009910802775024777,-0.3320000000000001
7,0,0,0,0,4,0,0,0,3,0,78,check,0.75,0,0,0,2,4H 2D TC 2S,0,0,0,1,2,2,10,2,1,10,0,6,0,0,0,1,3,3,6,0,2011,0,0.4080383777618408,True,0,10,20180810134423709,Early,0,0,2,3,2,2,3,3D 3S,michael6,good,0,40,5001,4341.0,3681,none,call,SB,B,999,4036,0.23076923076923078,0.37882609929630057,0.4213250442347432,0.3837744042084712,0.016483516483516508,none,0.21428571428571427,"[0, 1, 0, 0]",Turn,16,0,0,20,5001.0,,,,,3,0.0,-0.3631523345998698
7,2,1,0,1,4,0,2,0,3,1,404,check,0.75,0,0,80,2,4H 2D TC 2S,0,0,0,1,2,2,10,2,1,10,0,6,0,0,0,1,3,3,6,0,2011,40,0.4364280700683594,False,0,10,20180810134423709,Early,0,0,2,3,2,2,3,3D 3S,michael6,good,40,40,4961,4301.0,3641,any_raised,call,SB,B,999,4036,0.2376237623762376,0.3891159843605264,0.42562743089514204,0.39219135757555323,0.02333804809052334,check/call,0.21428571428571427,"[0, 1, 0, 0]",Turn,16,1,0,20,5001.0,,,,,3,0.009624639076034648,-0.3631523345998698
7,0,0,0,0,4,0,0,0,3,0,141,check,0.75,0,0,0,2,4H 2D TC 2S 5D,0,2,5,1,2,2,10,2,2,5,0,6,0,0,0,1,3,3,6,0,1971,0,0.44611096382141113,True,0,10,20180810134423709,Early,0,0,2,3,2,3,5,3D 3S,michael6,good,0,40,4961,4301.0,3641,none,call,SB,B,1039,4156,0.10638297872340426,0.3203474532003943,0.3083271648125412,0.2041482187882701,-0.13124078365283337,none,0.2376237623762376,"[0, 1, 0, 0]",River,16,0,0,20,4961.0,,,,,3,0.0,-0.3170827978271256
7,2,1,0,1,4,0,2,0,3,1,470,check,0.75,0,0,80,2,4H 2D TC 2S 5D,0,2,5,1,2,2,10,2,2,5,0,6,0,0,0,1,3,3,6,0,1971,40,0.42421507835388184,False,0,10,20180810134423709,Early,0,0,2,3,2,3,5,3D 3S,michael6,good,40,40,4921,4261.0,3601,any_raised,call,SB,B,1039,4156,0.08829787234042553,0.28665199424758253,0.28090143004215623,0.17826301752470602,-0.1493258900358121,check/call,0.2376237623762376,"[0, 1, 0, 0]",River,16,1,0,20,4961.0,,,,,3,0.009354536950420954,-0.3170827978271256
7,3,2,2,0,7,0,2,2,5,0,60000.0,fold,0.75,0,0,140,2,,,,,,,,,,,,0,9,0,0,0,0,13,7,20,0,1931,40,0.37323498725891113,False,0,10,20180810134423709,Early,1,13,0,13,7,1,13,KH 7C,michael6,,40,40,9157,4132.0,1680,any_called,limp,D,L,0,0,0.15448888888886794,0.12699769573483993,0.3614167568040405,0.3503767710766579,0,none,,"[1, 0, 0, 0]",Deal,17,0,0,20,9197.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.542
