,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,7,6,Deal,0,♠9 ♥10,,75,0.17523809523809522,0.37801726435996946,0,40,137,2,97,-40,7.0457142857142685,0.05142857142857138,-88.98476190476191,-0.6495238095238096,raise,0,0.5234119892120361
1,7,6,Flop,1,♠9 ♥10,♠J ♦9 ♥7,5,0.2,0.4000000000000001,932,0,0,7,40,-274,-87.6,0.20000000000000018,-87.6,-0.6,raise,0,0.529033899307251
2,7,6,Flop,0,♠9 ♥10,♠J ♦9 ♥7,45,0.1111111111111111,0.3142696805273545,932,40,122,1,82,-314,-211.11111111111114,-0.33333333333333337,-265.33333333333337,-0.7777777777777778,call,0,0.5206100940704346
3,7,6,Flop,0,♠9 ♥10,♠J ♦9 ♥7,85,0.12352941176470589,0.3245438640972641,932,122,162,1,40,-396,-200.8,-0.2588235294117647,-280.84705882352944,-0.7529411764705882,call,0,0.5268158912658691
4,7,6,Turn,1,♠9 ♥10,♠J ♦9 ♥7 ♠4,5,0.2,0.4000000000000001,1418,0,0,7,40,-436,-152.39999999999998,0.20000000000000018,-152.39999999999998,-0.6,raise,0,0.5215039253234863
5,7,6,Turn,0,♠9 ♥10,♠J ♦9 ♥7 ♠4,45,0.07777777777777778,0.25724082006200505,1418,40,155,1,115,-476,-408.3777777777778,-0.5333333333333333,-456.6,-0.8444444444444444,call,0,0.5237712860107422
6,7,6,Turn,0,♠9 ♥10,♠J ♦9 ♥7 ♠4,85,0.07058823529411765,0.24438327150401168,1418,155,159,2,4,-591,-427.56470588235294,-0.5764705882352941,-472.4588235294118,-0.8588235294117648,call,0,0.5230140686035156
7,7,6,River,1,♠9 ♥10,♠J ♦9 ♥7 ♠4 ♥2,5,0.0,0.0,1895,0,0,7,40,-595,-595.0,-1.0,-595.0,-1.0,call,0,0.5237178802490234
8,7,6,River,0,♠9 ♥10,♠J ♦9 ♥7 ♠4 ♥2,45,0.05555555555555555,0.21659542988464356,1895,40,105,1,65,-635,-559.7222222222222,-0.6666666666666667,-583.0555555555555,-0.8888888888888888,call,0,0.520745038986206
9,7,6,River,0,♠9 ♥10,♠J ♦9 ♥7 ♠4 ♥2,85,0.08823529411764706,0.2784037544988055,1895,105,110,2,5,-700,-479.5588235294117,-0.47058823529411764,-518.3823529411765,-0.8235294117647058,call,0,0.5204229354858398
