playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,winMoney,hand,rank,message
930241b5a8bee6e10a1205a599f70b06,False,0,,0,False,False,True,False,2,0,,False,0.0,,,
58673a2ed47b93de2334d9d0763d1bbb,False,0,♥2 ♠10,9935,False,False,True,True,2,0,,False,2150.0,♥2 ♠10 ♣8 ♠5 ♣4 ♥J ♣Q,6.042,High Card
10d37768c10734ced8918a52ecdd7225,False,0,♠3 ♠9,1105,False,False,True,True,2,0,,False,0.0,♠3 ♠9 ♣8 ♠5 ♣4 ♥J ♣Q,6.0356,High Card
f6ab57f4b3ca3739ad29da1cf4f26452,False,0,,0,False,False,True,False,2,0,,False,0.0,,,
ed9287d402d9de370a4622e98cf8330f,False,0,,0,False,False,True,False,2,0,,False,0.0,,,
bf443283527480ddfe27bf45b756c527,True,0,♥Q ♦7,1250,False,False,True,True,1,0,SB,False,1250.0,♥Q ♦7 ♣8 ♠5 ♣4 ♥J ♣Q,19.0304,Pair
140a94509e9dc9401c8cf456863b44dc,False,0,♥3 ♦8,6710,True,False,True,True,1,0,BB,True,0.0,♥3 ♦8 ♣8 ♠5 ♣4 ♥J ♣Q,15.0772,Pair
