,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,8,7,Deal,0,♣A ♥Q,,85,0.1661764705882353,0.37050652694006664,0,10,65,4,55,-10,10.610294117647058,0.16323529411764692,-43.39705882352941,-0.6676470588235295,raise,0,0.5253868103027344
1,8,7,Deal,0,♣A ♥Q,,165,0.22196969696969698,0.409256419941758,0,130,144,3,14,-130,79.74545454545455,0.5537878787878789,-80.07272727272726,-0.556060606060606,raise,0,0.5219268798828125
2,8,7,Flop,1,♣A ♥Q,♥7 ♦A ♠10,0,,,2016,0,0,8,20,-288,,,,,call,0,0.5224649906158447
3,8,6,Flop,0,♣A ♥Q,♥7 ♦A ♠10,75,0.38666666666666666,0.4800925836637021,2016,20,61,5,41,-308,572.04,1.3199999999999998,477.69333333333327,-0.22666666666666668,raise,0,0.5221021175384521
4,8,6,Flop,0,♣A ♥Q,♥7 ♦A ♠10,140,0.4107142857142857,0.4864883537838772,2016,122,123,5,1,-410,720.1071428571429,1.4642857142857144,518.0357142857142,-0.1785714285714286,raise,0,0.5251848697662354
5,8,6,Turn,1,♣A ♥Q,♥7 ♦A ♠10 ♣4,5,0.4,0.48989794855663565,3445,0,0,8,20,-534,844.0,1.4000000000000004,844.0,-0.19999999999999996,raise,0,0.5219941139221191
6,8,6,Turn,0,♣A ♥Q,♥7 ♦A ♠10 ♣4,60,0.39166666666666666,0.4838359455664929,3445,20,66,4,46,-554,904.3916666666669,1.35,800.9916666666668,-0.21666666666666667,raise,0,0.5216777324676514
7,8,6,Turn,0,♣A ♥Q,♥7 ♦A ♠10 ♣4,115,0.41739130434782606,0.48870029395907877,3445,132,138,1,6,-666,1111.5130434782607,1.5043478260869563,881.1130434782608,-0.16521739130434787,raise,0,0.5281229019165039
8,8,6,River,1,♣A ♥Q,♥7 ♦A ♠10 ♣4 ♠6,5,0.4,0.48989794855663565,4825,0,0,8,20,-810,1120.0,1.4000000000000004,1120.0,-0.19999999999999996,raise,0,0.5288071632385254
9,8,6,River,0,♣A ♥Q,♥7 ♦A ♠10 ♣4 ♠6,60,0.36666666666666664,0.4818944098266986,4825,20,66,2,46,-830,1038.3666666666666,1.1999999999999997,941.5666666666666,-0.2666666666666667,raise,0,0.5273489952087402
