,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,8,8,Deal,0,♠6 ♦6,,85,0.13088235294117648,0.33535861092847374,0,0,136,1,136,0,6.400000000000006,0.04705882352941182,-100.4,-0.7382352941176471,raise,0,0.5322439670562744
1,8,8,Flop,0,♠6 ♦6,♥7 ♠A ♥4,100,0.07,0.25514701644346144,2176,0,8076,1,8076,-272,-3673.12,-0.43999999999999995,-7065.04,-0.86,fold,0,0.5232503414154053
