playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,winMoney,hand,rank,message
930241b5a8bee6e10a1205a599f70b06,False,0,,0,False,False,True,False,2,0,,False,0.0,,,
58673a2ed47b93de2334d9d0763d1bbb,False,0,♠10 ♥A,1472,False,False,True,True,1,0,BB,False,0.0,♠10 ♥A ♣4 ♥9 ♣Q ♣6 ♦J,8.096,High Card
10d37768c10734ced8918a52ecdd7225,False,0,♥Q ♦8,3042,False,False,True,True,2,0,,False,1739.0,♥Q ♦8 ♣4 ♥9 ♣Q ♣6 ♦J,19.0352,Pair
f6ab57f4b3ca3739ad29da1cf4f26452,False,0,♣7 ♣K,1886,True,False,True,True,1,0,,False,0.0,♣7 ♣K ♣4 ♥9 ♣Q ♣6 ♦J,123.1562,Flush
ed9287d402d9de370a4622e98cf8330f,False,0,♣9 ♦10,5793,False,False,True,True,0,0,,False,0.0,♣9 ♦10 ♣4 ♥9 ♣Q ♣6 ♦J,16.0896,Pair
bf443283527480ddfe27bf45b756c527,False,0,♠2 ♥7,768,True,False,True,True,1,0,,False,0.0,♠2 ♥7 ♣4 ♥9 ♣Q ♣6 ♦J,6.0344,High Card
140a94509e9dc9401c8cf456863b44dc,False,0,♦5 ♦A,2039,True,False,True,True,1,0,SB,True,0.0,♦5 ♦A ♣4 ♥9 ♣Q ♣6 ♦J,8.084,High Card
