,N,Nnf,round,first,hole,board,Nsim,prWin,prWinStd,pot,bet,maxBet,NMaxBet,minBet,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
0,7,6,Deal,0,♣2 ♥A,,100,0.13476190476190475,0.3363843363902479,0,20,60,4,40,-20,-11.485714285714288,-0.1914285714285715,-43.82857142857143,-0.7304761904761905,call,0,0.5290160179138184
1,7,6,Deal,0,♣2 ♥A,,175,0.16272108843537414,0.35855139153940513,0,60,97,5,37,-60,-2.296326530612248,-0.023673469387755164,-65.43210884353742,-0.6745578231292517,call,0,0.5288350582122803
2,7,6,Flop,1,♣2 ♥A,♠A ♠8 ♦7,5,0.0,0.0,592,0,0,7,20,-97,-97.0,-1.0,-97.0,-1.0,call,0,0.5203857421875
3,7,6,Flop,0,♣2 ♥A,♠A ♠8 ♦7,75,0.31333333333333335,0.4455209185760966,592,20,49,1,29,-117,131.61333333333334,0.8800000000000001,70.20000000000002,-0.3733333333333333,raise,0,0.524163007736206
4,7,6,Flop,0,♣2 ♥A,♠A ♠8 ♦7,150,0.31666666666666665,0.44127340982912416,592,98,103,3,5,-195,183.16666666666663,0.8999999999999999,52.69999999999999,-0.3666666666666667,raise,0,0.5290119647979736
5,7,6,Turn,1,♣2 ♥A,♠A ♠8 ♦7 ♥9,5,0.3,0.39999999999999997,1725,0,0,7,20,-303,214.5,0.7999999999999998,214.5,-0.4,raise,0,0.5272610187530518
6,7,6,Turn,0,♣2 ♥A,♠A ♠8 ♦7 ♥9,65,0.17692307692307693,0.35551446179357976,1725,20,68,2,48,-323,6.376923076923106,0.06153846153846154,-41.74615384615379,-0.6461538461538461,raise,0,0.5231280326843262
7,7,6,River,1,♣2 ♥A,♠A ♠8 ♦7 ♥9 ♦Q,5,0.2,0.4,2405,0,0,7,20,-439,42.0,0.20000000000000018,42.0,-0.6,raise,0,0.5286519527435303
8,7,6,River,0,♣2 ♥A,♠A ♠8 ♦7 ♥9 ♦Q,65,0.24358974358974358,0.39231607163834903,2405,20,51,4,31,-459,170.37179487179492,0.46153846153846145,120.67948717948718,-0.5128205128205128,raise,0,0.5288228988647461
9,7,6,River,0,♣2 ♥A,♠A ♠8 ♦7 ♥9 ♦Q,130,0.28589743589743594,0.41460238154133916,2405,102,116,1,14,-541,331.56794871794887,0.7153846153846155,198.9115384615385,-0.4282051282051281,raise,0,0.5218558311462402
