round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,7,deal,0,♥6 ♦Q,,20000,0.1234486111111114,0.29529036126639757,1000,0,0,0,20,0,50,20,2,7,90,0,-2.717194444444406,-0.1358597222222202,-13.82756944444443,-0.7531027777777772,fold,0,0.10536479949951172
2,0,8,8,deal,0,♥A ♥J,,20000,0.2351652777777781,0.38406230892312726,1000,0,0,0,20,0,50,20,2,8,110,0,17.626444444444495,0.8813222222222248,-8.241736111111095,-0.5296694444444439,raise,0,0.10690784454345703
2,1,8,8,deal,0,♥A ♥J,,20000,0.2351652777777781,0.38406230892312726,960,0,0,40,114,0,622,154,2,8,610,-40,135.72362222222262,0.8813222222222248,-7.727197222222031,-0.5296694444444439,raise,0,0.1031789779663086
2,2,8,8,deal,0,♥A ♥J,,20000,0.2351652777777781,0.38406230892312726,692,0,0,308,308,0,3080,616,2,8,1848,-308,542.8944888888905,0.8813222222222248,108.3090555555566,-0.5296694444444439,raise,0,0.10106873512268066
2,3,8,7,flop,0,♥A ♥J,♦3 ♣3 ♦8,180,0.042460317460317455,0.1964389928292092,384,0,616,0,40,4928,60,40,1,7,220,-616,-434.8666666666667,-0.7027777777777778,-444.20793650793655,-0.915079365079365,call,0,1.2440698146820068
2,4,8,7,flop,0,♥A ♥J,♦3 ♣3 ♦8,470,0.08035714285714285,0.2699531719494933,344,0,616,40,116,4928,548,156,1,7,544,-656,-288.25000000000006,-0.4375,-331.9642857142858,-0.8392857142857143,call,0,1.2520852088928223
2,5,8,7,turn,0,♥A ♥J,♦3 ♣3 ♦8 ♦4,144,0.009259259259259259,0.08735167714867224,228,0,772,0,38,6020,76,38,2,7,190,-772,-751.7962962962963,-0.9351851851851852,-753.5555555555555,-0.9814814814814815,call,0,1.2466368675231934
2,6,8,7,turn,0,♥A ♥J,♦3 ♣3 ♦8 ♦4,454,0.028267254038179146,0.1625671533058486,190,0,772,38,30,6020,376,68,3,7,100,-810,-656.3759177679883,-0.802129221732746,-659.2026431718061,-0.9434654919236417,call,0,1.2580270767211914
2,7,8,6,turn,0,♥A ♥J,♦3 ♣3 ♦8 ♦4,776,0.025558419243986257,0.15587383570763697,160,0,772,68,36,6020,656,104,5,6,36,-840,-704.4518900343643,-0.8466494845360825,-705.3719931271478,-0.9488831615120275,call,0,1.259504795074463
2,8,8,6,river,0,♥A ♥J,♦3 ♣3 ♦8 ♦4 ♠2,178,0.0,0.0,124,0,876,0,31,6712,31,31,1,6,155,-876,-907.0,-1.0,-907.0,-1.0,fold,0,1.2447612285614014
3,0,8,8,deal,0,♦9 ♥A,,20000,0.16393055555555525,0.32974813118060564,124,0,0,0,20,0,30,20,1,8,130,0,6.228888888888839,0.31144444444444197,-15.082083333333342,-0.6721388888888895,raise,0,0.09920191764831543
3,1,8,8,deal,0,♦9 ♥A,,20000,0.16393055555555525,0.32974813118060564,84,0,0,40,102,0,582,142,2,3,164,-40,-1.7078055555557796,-0.5082083333333343,-28.59241666666685,-0.6721388888888895,call,0,0.10660576820373535
4,0,8,7,deal,0,♣7 ♠5,,20000,0.12235555555555566,0.2988425770169539,130,0,0,20,56,0,476,76,6,7,56,-20,-10.906844444444388,-0.14351111111111037,-17.758755555555503,-0.7552888888888887,call,0,0.08583188056945801
4,1,8,7,flop,0,♣7 ♠5,♠7 ♦K ♦Q,63,0.1402116402116402,0.3362391192765613,74,0,76,0,100,532,100,100,1,6,574,-76,19.095238095238074,-0.15873015873015883,-61.38624338624339,-0.7195767195767195,call,0,1.2394230365753174
5,0,8,8,deal,0,♠J ♣8,,20000,0.13419583333333365,0.30772354874068397,990,1,0,10,112,0,392,122,2,6,340,-10,-23.768649999999766,-0.19482499999999803,-69.39523333333321,-0.7316083333333327,fold,0,0.10391402244567871
