round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,8,deal,0,♦J ♥10,,20000,0.1904652777777775,0.3526340338895025,1000,0,0,0,20,0,50,20,2,8,110,0,10.4744444444444,0.52372222222222,-10.476736111111123,-0.6190694444444449,raise,0,0.10460686683654784
1,1,8,6,deal,0,♦J ♥10,,20000,0.1904652777777775,0.3526340338895025,960,0,0,40,4,0,280,44,5,6,4,-40,10.092138888888812,0.14279166666666487,9.330277777777702,-0.6190694444444449,raise,0,0.09921479225158693
1,2,8,6,deal,0,♦J ♥10,,20000,0.1904652777777775,0.3526340338895025,912,0,0,88,25,0,649,113,2,6,49,-88,19.9447638888887,0.14279166666666487,10.6119652777776,-0.6190694444444449,raise,0,0.10111689567565918
1,3,8,6,flop,0,♦J ♥10,♣10 ♣K ♠2,87,0.2298850574712644,0.4207587406373133,774,0,226,0,40,1376,80,40,2,6,160,-226,105.4942528735632,0.3793103448275863,68.71264367816093,-0.5402298850574713,raise,0,1.234982967376709
1,4,8,6,flop,0,♦J ♥10,♣10 ♣K ♠2,277,0.1895306859205776,0.3907765063808733,694,0,226,80,22,1376,524,102,2,6,88,-306,48.78700361010829,0.13718411552346566,32.1083032490975,-0.6209386281588447,raise,0,1.2426090240478516
1,5,8,6,turn,0,♦J ♥10,♣10 ♣K ♠2 ♣7,93,0.15053763440860216,0.3575976160928149,570,0,430,0,56,2600,112,56,2,6,224,-430,-44.021505376344074,-0.096774193548387,-77.74193548387099,-0.6989247311827957,call,0,1.2338969707489014
1,6,8,6,turn,0,♦J ♥10,♣10 ♣K ♠2 ♣7,343,0.10787172011661808,0.3102183297545458,514,0,430,56,514,2600,2392,570,4,0,1028,-486,-350.6122448979592,-1.0,-461.50437317784264,-0.7842565597667639,call,0,1.2429752349853516
2,0,8,8,deal,0,♦4 ♦6,,20000,0.16200972222222168,0.3411267007914396,1000,1,0,0,20,0,30,20,1,8,130,0,5.921555555555468,0.29607777777777344,-15.139708333333347,-0.6759805555555567,raise,0,0.10709214210510254
2,1,8,8,deal,0,♦4 ♦6,,20000,0.16200972222222168,0.3411267007914396,960,1,0,40,116,0,742,156,2,8,506,-40,46.188133333332644,0.29607777777777344,-35.78878611111152,-0.6759805555555567,raise,0,0.10263800621032716
2,2,8,7,flop,0,♦4 ♦6,♠7 ♦10 ♥J,177,0.054378531073446326,0.222241173503251,688,1,312,0,20,2496,20,20,1,7,120,-312,-188.65819209039552,-0.6193502824858756,-195.18361581920902,-0.8912429378531074,call,0,1.2470760345458984
2,3,8,7,flop,0,♦4 ♦6,♠7 ♦10 ♥J,588,0.05803571428571429,0.2315841490954096,668,1,312,20,59,2496,383,79,4,7,170,-332,-214.04910714285717,-0.59375,-223.91517857142856,-0.8839285714285714,call,0,1.2646331787109375
2,4,8,6,flop,0,♦4 ♦6,♠7 ♦10 ♥J,966,0.050716011042098004,0.2166676402354468,609,1,312,79,609,2496,3002,688,4,0,1205,-391,-660.0505779848173,-1.0,-721.1633712905452,-0.8985679779158041,fold,0,1.2601099014282229
