,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
jyp0,False,0,,0,False,False,True,False,2,0,,False,,
jyp1,False,0,♣2 ♦6,17754,True,False,True,True,0,0,SB,False,True,17754.0
jyp2,True,0,♦Q ♠7,0,False,False,True,True,2,0,BB,False,,
jyp3,False,0,,0,False,False,True,False,2,0,,False,,
jyp4,False,0,,0,False,False,True,False,2,0,,False,,
jyp5,False,0,♥5 ♥J,1980,True,False,True,True,1,0,,False,True,1980.0
twice,True,0,♠10 ♣7,0,False,False,True,True,2,0,,False,,
jyp,False,0,♠4 ♣K,4266,True,False,True,True,0,0,,True,True,4266.0
