,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
jyp0,False,0,,0,False,False,True,False,2,0,,False,,
jyp1,False,0,,0,False,False,True,False,2,0,,False,,
jyp2,True,0,♣J ♦7,0,True,False,True,True,2,0,,False,,
jyp3,True,0,♦J ♣10,16332,True,False,True,True,0,0,SB,False,True,16332.0
jyp4,True,0,♠7 ♦5,3070,True,False,True,True,1,0,BB,False,True,3070.0
jyp5,False,0,♥10 ♠10,1222,True,False,True,True,1,0,,False,True,1222.0
twice,True,0,♥K ♥9,0,True,False,True,True,2,0,,False,,
jyp,False,0,♣Q ♣8,3376,True,False,True,True,1,0,,True,True,3376.0
