round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,8,deal,0,♥K ♥5,,20000,0.1727888888888885,0.3470144122484015,1000,0,0,0,40,0,110,40,2,8,210,0,15.292444444444314,0.38231111111110794,-20.993222222222265,-0.654422222222223,raise,0,0.10599589347839355
1,1,8,7,deal,0,♥K ♥5,,20000,0.1727888888888885,0.3470144122484015,920,0,0,80,80,0,720,160,2,7,400,-80,33.523555555555106,0.2095222222222195,-35.59200000000028,-0.654422222222223,raise,0,0.09991574287414551
1,2,8,5,flop,0,♥K ♥5,♥A ♦10 ♥3,138,0.33212560386473433,0.4634361860659914,680,0,320,0,45,2080,90,45,2,5,135,-320,400.5495169082126,0.6606280193236715,355.71256038647346,-0.33574879227053134,raise,0,1.244743824005127
1,3,8,5,flop,0,♥K ♥5,♥A ♦10 ♥3,336,0.32688492063492064,0.46277582078336077,590,0,320,90,8,2080,458,98,1,5,32,-410,422.094246031746,0.6344246031746033,411.63392857142856,-0.3462301587301587,raise,0,1.2474510669708252
1,4,8,5,turn,0,♥K ♥5,♥A ♦10 ♥3 ♠7,107,0.21962616822429906,0.4111618487375502,484,0,516,0,47,3060,94,47,2,5,141,-516,160.6682242990654,0.0981308411214954,129.70093457943926,-0.5607476635514019,raise,0,1.2421138286590576
1,5,8,5,turn,0,♥K ♥5,♥A ♦10 ♥3 ♠7,333,0.17417417417417416,0.3772744753139511,390,0,516,94,390,3060,2030,484,4,0,390,-610,-45.52552552552561,-1.0,-113.45345345345356,-0.6516516516516517,call,0,1.24937105178833
2,0,8,8,deal,0,♦2 ♣A,,20000,0.1367694444444441,0.3094348229405352,1000,1,0,0,20,0,50,20,2,8,110,0,1.883111111111056,0.09415555555555288,-13.161527777777795,-0.7264611111111118,raise,0,0.12176394462585449
2,1,8,8,deal,0,♦2 ♣A,,20000,0.1367694444444441,0.3094348229405352,960,1,0,40,3,0,341,43,7,8,3,-40,4.048688888888776,0.09415555555555288,3.638380555555443,-0.7264611111111118,raise,0,0.09957218170166016
2,2,8,8,deal,0,♦2 ♣A,,20000,0.1367694444444441,0.3094348229405352,914,1,0,86,6,0,718,92,5,8,18,-86,8.662311111110867,0.09415555555555288,6.200461111110869,-0.7264611111111118,raise,0,0.13413405418395996
2,3,8,8,flop,0,♦2 ♣A,♥3 ♠2 ♣7,152,0.13157894736842105,0.3380324362806613,816,1,184,0,47,1472,141,47,3,8,235,-184,12.157894736842081,0.05263157894736836,-18.76315789473685,-0.736842105263158,raise,0,1.2460942268371582
2,4,8,8,turn,0,♦2 ♣A,♥3 ♠2 ♣7 ♠3,151,0.10264900662251655,0.28954108925429367,722,1,278,0,63,2224,189,63,3,8,315,-278,-60.973509933774835,-0.17880794701986757,-93.30794701986756,-0.794701986754967,call,0,1.24373197555542
2,5,8,7,turn,0,♦2 ♣A,♥3 ♠2 ♣7 ♠3,483,0.07142857142857142,0.24833071803358758,659,1,278,63,659,2224,1832,722,2,2,3285,-341,-475.6428571428572,-0.8571428571428572,-710.2857142857142,-0.8571428571428572,fold,0,1.2567739486694336
3,0,8,8,deal,0,♠8 ♥4,,20000,0.11338194444444473,0.28657942903999306,659,1,0,0,20,0,30,20,1,8,130,0,-1.858888888888842,-0.09294444444444216,-16.59854166666666,-0.7732361111111106,fold,0,0.11430501937866211
4,0,8,8,deal,0,♦6 ♣10,,20000,0.11156944444444493,0.285364593256193,639,1,0,20,134,0,656,154,2,8,576,-20,-16.546444444443836,-0.10744444444444057,-80.81044444444413,-0.7768611111111101,call,0,0.11955404281616211
4,1,8,8,deal,0,♦6 ♣10,,20000,0.11156944444444493,0.285364593256193,505,1,0,154,2586,0,8473,2740,2,2,3091,-154,631.1890555555613,-0.7768611111111101,286.3279027777819,-0.7768611111111101,call,0,0.0991830825805664
5,0,8,8,deal,0,♠A ♠7,,20000,0.19496666666666607,0.36133231143438815,990,2,0,10,52,0,163,62,1,6,209,-10,10.52759999999978,0.1697999999999964,-30.220433333333432,-0.6100666666666679,raise,0,0.1114969253540039
5,1,8,8,flop,1,♠A ♠7,♣2 ♠8 ♦10,41,0.08536585365853659,0.2445114348263832,876,2,124,0,20,744,0,0,8,6,0,-124,-80.48780487804878,-0.4878048780487805,-80.48780487804878,-0.8292682926829268,call,0,1.2379372119903564
5,2,8,8,flop,0,♠A ♠7,♣2 ♠8 ♦10,331,0.07401812688821752,0.25448577314824505,856,2,124,20,134,744,482,154,1,6,442,-144,-154.5377643504532,-0.5558912386706949,-187.25377643504532,-0.851963746223565,fold,0,1.2563951015472412
6,0,8,7,deal,0,♦5 ♣9,,20000,0.09849861111111172,0.2695802891269638,856,2,0,0,61,0,118,61,1,5,187,0,-30.957923611110925,-0.5075069444444414,-49.377163888888816,-0.8030027777777766,fold,0,0.11947178840637207
7,0,8,7,deal,0,♠Q ♥J,,20000,0.17546388888888848,0.3408523828739565,856,2,0,0,55,0,85,55,1,5,190,0,-6.747430555555667,-0.12268055555555768,-40.08556944444448,-0.649072222222223,fold,0,0.10191583633422852
