round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,7,deal,0,♠A ♠4,,20000,0.1963638888888881,0.3664589345492171,1000,0,0,0,20,0,50,20,2,7,90,0,7.490944444444327,0.3745472222222164,-10.181805555555595,-0.6072722222222239,raise,0,0.13269829750061035
1,1,8,7,deal,0,♠A ♠4,,20000,0.1963638888888881,0.3664589345492171,960,0,0,40,28,0,408,68,2,7,68,-40,25.469211111110724,0.3745472222222164,12.116466666666328,-0.6072722222222239,raise,0,0.09876489639282228
1,2,8,7,deal,0,♠A ♠4,,20000,0.1963638888888881,0.3664589345492171,864,0,0,136,5,0,967,141,3,7,20,-136,52.81115833333251,0.3745472222222164,48.883880555554754,-0.6072722222222239,raise,0,0.11469793319702147
1,3,8,7,flop,0,♠A ♠4,♠6 ♣J ♥3,142,0.045774647887323945,0.20474072901558635,718,0,282,0,73,1974,195,73,2,7,316,-282,-241.25,-0.6795774647887324,-255.7147887323944,-0.908450704225352,call,0,1.2395009994506836
1,4,8,7,flop,0,♠A ♠4,♠6 ♣J ♥3,432,0.08371913580246915,0.2719288958670697,645,0,282,73,75,1974,704,148,2,7,332,-355,-178.00540123456787,-0.413966049382716,-205.8001543209876,-0.8325617283950617,call,0,1.2568259239196775
1,5,8,7,turn,0,♠A ♠4,♠6 ♣J ♥3 ♠9,150,0.19333333333333333,0.3949120858565302,570,0,430,0,26,3010,72,26,2,7,110,-430,161.12,0.3533333333333333,139.85333333333335,-0.6133333333333333,raise,0,1.2402920722961426
1,6,8,7,turn,0,♠A ♠4,♠6 ♣J ♥3 ♠9,461,0.16666666666666666,0.3713011522654572,518,0,430,52,518,3010,3472,570,6,0,518,-482,166.66666666666652,-1.0,80.33333333333326,-0.6666666666666667,call,0,1.2545068264007568
2,0,8,8,deal,0,♠K ♥9,,20000,0.1611236111111107,0.32872184191372905,1000,1,0,0,20,0,50,20,2,8,110,0,5.7797777777777135,0.28898888888888563,-11.943819444444465,-0.6777527777777785,raise,0,0.10441279411315918
2,1,8,8,deal,0,♠K ♥9,,20000,0.1611236111111107,0.32872184191372905,960,1,0,40,114,0,660,154,2,8,572,-40,44.5042888888884,0.28898888888888563,-47.65841666666694,-0.6777527777777785,raise,0,0.09571099281311037
2,2,8,8,flop,0,♠K ♥9,♦7 ♦2 ♦Q,186,0.04301075268817205,0.19614447684897526,692,1,308,0,20,2464,60,20,3,8,100,-308,-215.13978494623655,-0.6559139784946236,-219.44086021505376,-0.913978494623656,call,0,1.2451620101928709
