round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,8,deal,0,♣8 ♥9,,20000,0.12457361111111168,0.29803538846999084,1000,0,0,0,40,0,110,40,2,8,210,0,-0.1364444444442654,-0.0034111111111065906,-26.29690277777772,-0.7508527777777767,fold,0,0.10410213470458984
2,0,8,8,deal,0,♠K ♦J,,20000,0.18292499999999912,0.3450975451339188,1000,0,0,0,20,0,50,20,2,8,110,0,9.267999999999859,0.4633999999999929,-10.853750000000042,-0.6341500000000018,raise,0,0.10591983795166016
2,1,8,7,deal,0,♠K ♦J,,20000,0.18292499999999912,0.3450975451339188,960,0,0,40,48,0,451,88,2,7,185,-40,28.34029999999945,0.2804749999999938,-5.500825000000403,-0.6341500000000018,raise,0,0.0982048511505127
2,2,8,6,flop,0,♠K ♦J,♣J ♠7 ♦Q,88,0.2272727272727273,0.41223538970947854,824,0,176,0,20,1252,20,20,1,6,100,-176,115.8181818181818,0.3636363636363635,93.09090909090908,-0.5454545454545454,raise,0,1.2415211200714111
2,3,8,6,flop,0,♠K ♦J,♣J ♠7 ♦Q,268,0.3003731343283582,0.4533044621417692,784,0,176,40,24,1252,326,64,2,6,58,-216,251.41044776119406,0.8022388059701493,233.98880597014926,-0.3992537313432836,raise,0,1.2442591190338137
2,4,8,6,turn,0,♠K ♦J,♣J ♠7 ♦Q ♣9,58,0.1206896551724138,0.312254659935773,696,0,304,0,77,2020,77,77,1,6,385,-304,-81.44827586206895,-0.27586206896551724,-127.91379310344826,-0.7586206896551724,call,0,1.2326829433441162
2,5,8,6,river,0,♠K ♦J,♣J ♠7 ♦Q ♣9 ♦7,70,0.4428571428571429,0.4967239614489632,619,0,381,0,56,2482,56,56,1,6,280,-381,810.9714285714285,1.657142857142857,686.9714285714285,-0.11428571428571432,raise,0,1.2339990139007568
3,0,8,8,deal,0,♦4 ♣Q,,20000,0.11427916666666707,0.2870878465170193,507,0,0,0,20,0,30,20,1,8,130,0,-1.7153333333332659,-0.08576666666666333,-16.571624999999987,-0.7714416666666658,fold,0,0.1194000244140625
4,0,8,7,deal,0,♠7 ♠2,,20000,0.14637083333333245,0.32492893582581434,487,0,0,20,58,0,446,78,4,7,100,-20,1.9184749999995176,0.024595833333327155,-12.718608333333735,-0.7072583333333351,raise,0,0.12652111053466794
4,1,8,7,flop,0,♠7 ♠2,♣9 ♥K ♦7,64,0.1484375,0.3499965122594081,351,0,156,0,100,1092,100,100,1,7,600,-156,10.0,0.0390625,-79.0625,-0.703125,raise,0,1.2355711460113523
4,2,8,6,turn,1,♠7 ♠2,♣9 ♥K ♦7 ♥3,39,0.09829059829059827,0.2766248261996967,151,0,356,0,20,2392,0,0,8,6,0,-356,-140.88888888888889,-0.41025641025641024,-140.88888888888889,-0.8034188034188035,call,0,1.2323970794677734
4,3,8,6,turn,0,♠7 ♠2,♣9 ♥K ♦7 ♥3,296,0.0867117117117117,0.2726039450995837,131,0,356,20,57,2392,343,77,3,6,119,-376,-185.5247747747748,-0.4797297297297298,-195.8434684684685,-0.8265765765765766,call,0,1.2505791187286377
4,4,8,6,turn,0,♠7 ♠2,♣9 ♥K ♦7 ♥3,530,0.09842767295597483,0.292476667723989,74,0,356,77,59,2392,698,136,4,6,118,-433,-176.2440251572327,-0.40943396226415096,-187.85849056603772,-0.8031446540880504,call,0,1.2468957901000977
