,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
jyp0,False,0,♠6 ♦9,3262,False,False,True,True,2,0,,False,True,3262.0
jyp1,False,0,,0,False,False,True,False,2,0,,False,,
jyp2,False,0,,0,False,False,True,False,2,0,,False,,
jyp3,True,0,♦5 ♥9,0,False,False,True,True,2,0,SB,False,,
jyp4,False,0,,0,False,False,True,False,2,0,,False,,
jyp5,False,0,♣9 ♠3,3833,True,False,True,True,0,0,BB,False,True,3833.0
twice,False,0,♣K ♠J,7967,True,False,True,True,2,0,,False,True,7967.0
jyp,False,0,♦K ♠4,8938,True,False,True,True,0,0,,True,True,8938.0
