,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
jyp0,True,0,♣3 ♣2,0,False,False,True,True,2,0,BB,False,,
jyp1,True,0,♣5 ♠7,0,False,False,True,True,2,0,,False,,
jyp2,False,0,,0,False,False,True,False,2,0,,False,,
jyp3,True,0,♦5 ♥6,7248,True,False,True,True,2,0,,False,True,7248.0
jyp4,True,0,♥9 ♦3,0,False,False,True,True,2,0,,False,,
jyp5,True,0,♦6 ♣8,2000,False,False,True,True,1,0,,False,True,2000.0
twice,False,0,,0,False,False,True,False,2,0,,False,,
jyp,False,0,♠5 ♣K,14752,True,False,True,True,0,0,SB,True,True,14752.0
