round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,8,deal,0,♠6 ♥9,,20000,0.10410694444444511,0.27704548481363894,1000,0,0,0,20,0,50,20,2,8,110,0,-3.3428888888887833,-0.1671444444444391,-14.794652777777745,-0.7917861111111097,fold,0,0.10479211807250977
2,0,8,8,deal,0,♦A ♦8,,20000,0.20215833333333272,0.3662043305213685,1000,0,0,0,20,0,30,20,1,8,130,0,12.345333333333237,0.6172666666666617,-13.935250000000018,-0.5956833333333346,raise,0,0.11698675155639648
2,1,8,8,deal,0,♦A ♦8,,20000,0.20215833333333272,0.3662043305213685,960,0,0,40,80,0,580,120,2,8,380,-40,74.0719999999994,0.6172666666666617,-2.748166666667018,-0.5956833333333346,raise,0,0.09797787666320801
2,2,8,8,deal,0,♦A ♦8,,20000,0.20215833333333272,0.3662043305213685,760,0,0,240,240,0,2400,480,2,8,1440,-240,296.2879999999976,0.6172666666666617,5.179999999998529,-0.5956833333333346,raise,0,0.10131096839904785
2,3,8,8,flop,0,♦A ♦8,♦J ♣8 ♠J,100,0.2583333333333333,0.42056509603151815,520,0,480,0,20,3840,40,20,2,8,120,-480,533.3333333333333,1.0666666666666664,502.33333333333326,-0.4833333333333334,raise,0,1.2353050708770752
2,4,8,8,flop,0,♦A ♦8,♦J ♣8 ♠J,370,0.2206081081081081,0.3979400386348087,480,0,480,40,40,3840,400,80,2,8,240,-520,428.32432432432427,0.7648648648648648,375.37837837837833,-0.5587837837837838,raise,0,1.2531418800354004
2,5,8,8,flop,0,♦A ♦8,♦J ♣8 ♠J,642,0.23221703011422634,0.40172138470817226,360,0,480,160,160,3840,1405,320,2,4,450,-640,522.475986500519,-0.07113187954309463,417.9783229491172,-0.5355659397715473,call,0,1.2504031658172607
2,6,8,8,turn,0,♦A ♦8,♦J ♣8 ♠J ♦5,111,0.2972972972972973,0.4521140451396254,200,0,800,0,20,5695,40,20,2,4,40,-800,896.8918918918921,0.18918918918918926,885.0,-0.4054054054054054,raise,0,1.2393531799316406
2,7,8,8,turn,0,♦A ♦8,♦J ♣8 ♠J ♦5,260,0.34935897435897434,0.464624211015952,160,0,800,40,45,5695,262,85,2,3,78,-840,1223.3814102564102,0.048076923076922906,1196.1314102564102,-0.3012820512820513,raise,0,1.24540114402771
2,8,8,8,river,0,♦A ♦8,♦J ♣8 ♠J ♦5 ♠K,102,0.11274509803921569,0.31238223463440823,30,0,970,0,100,6290,100,100,1,2,130,-970,-264.9019607843137,-0.7745098039215687,-279.5588235294117,-0.7745098039215687,call,0,1.2405130863189697
3,0,8,7,deal,0,♥Q ♠J,,20000,0.17546388888888848,0.3408523828739565,325,0,0,20,35,0,341,55,5,7,44,-20,12.553597222222066,0.22824722222221938,4.833186111110969,-0.649072222222223,raise,0,0.10313701629638672
3,1,8,7,deal,0,♥Q ♠J,,20000,0.17546388888888848,0.3408523828739565,235,0,0,110,9,0,821,119,5,7,12,-110,27.161419444444107,0.22824722222221938,25.05585277777743,-0.649072222222223,raise,0,0.0995330810546875
3,2,8,7,flop,0,♥Q ♠J,♥4 ♣A ♠K,145,0.1103448275862069,0.3021130498456484,107,0,238,0,100,1666,100,100,1,7,600,-238,-76.92413793103447,-0.22758620689655173,-143.13103448275862,-0.7793103448275862,call,0,1.2490699291229248
3,3,8,7,turn,0,♥Q ♠J,♥4 ♣A ♠K ♥10,49,0.6428571428571429,0.47380354147934284,7,0,338,0,100,2366,100,100,1,6,507,-338,1566.2142857142858,2.8571428571428577,1240.2857142857144,0.2857142857142858,raise,0,1.2341129779815674
4,0,8,8,deal,0,♦A ♠5,,20000,0.15370555555555485,0.3239201951877294,2405,0,0,10,134,0,606,144,2,8,546,-10,33.068799999999186,0.22964444444443877,-50.85443333333376,-0.6925888888888903,raise,0,0.11998486518859863
4,1,8,8,flop,1,♦A ♠5,♥2 ♦10 ♠4,43,0.24031007751937983,0.4211807040994147,2127,0,288,0,20,2304,0,0,8,8,0,-288,245.67441860465112,0.9224806201550386,245.67441860465112,-0.5193798449612403,raise,0,1.2363917827606201
4,2,8,7,flop,0,♦A ♠5,♥2 ♦10 ♠4,451,0.1703621581670362,0.3620125806593983,2107,0,288,20,49,2304,381,69,4,7,102,-308,117.79933481152989,0.19253510716925337,100.4223946784922,-0.6592756836659276,raise,0,1.2628309726715088
4,3,8,7,turn,1,♦A ♠5,♥2 ♦10 ♠4 ♠A,27,0.37037037037037035,0.4829038818668629,1989,0,426,0,20,3270,0,0,8,7,0,-426,765.1111111111111,1.5925925925925926,765.1111111111111,-0.2592592592592593,raise,0,1.2300660610198975
4,4,8,6,turn,0,♦A ♠5,♥2 ♦10 ♠4 ♠A,208,0.29407051282051283,0.43844627986457757,1969,0,426,20,31,3270,213,51,1,3,48,-446,561.3629807692307,-0.11778846153846145,547.2475961538462,-0.41185897435897434,call,0,1.241528034210205
4,5,8,6,turn,0,♦A ♠5,♥2 ♦10 ♠4 ♠A,315,0.29523809523809524,0.4378018341169441,1938,0,426,51,41,3270,343,92,2,3,41,-477,560.8,-0.11428571428571432,548.6952380952382,-0.4095238095238095,call,0,1.2323060035705566
4,6,8,6,river,1,♦A ♠5,♥2 ♦10 ♠4 ♠A ♥4,32,0.26041666666666663,0.37253239046349307,1897,0,518,0,20,3654,0,0,8,3,0,-518,413.5624999999999,-0.2187500000000001,413.5624999999999,-0.47916666666666674,call,0,1.2337982654571533
