round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,7,deal,0,♣A ♠9,,20000,0.16393055555555525,0.32974813118060564,1000,0,0,0,75,0,180,75,2,7,345,0,11.06354166666651,0.14751388888888672,-45.492500000000064,-0.6721388888888895,raise,0,0.11016011238098143
1,1,8,7,flop,0,♣A ♠9,♠3 ♣5 ♠Q,173,0.0789980732177264,0.2594188913778981,850,0,150,0,51,1050,204,51,4,7,153,-150,-89.84971098265896,-0.4470134874759153,-101.93641618497112,-0.8420038535645472,call,0,1.2411050796508791
1,2,8,7,turn,0,♣A ♠9,♠3 ♣5 ♠Q ♣9,136,0.22794117647058826,0.41950446545870335,799,0,201,0,70,1407,247,70,3,7,243,-201,161.40441176470586,0.5955882352941175,106.01470588235293,-0.5441176470588236,raise,0,1.2412190437316897
1,3,8,7,turn,0,♣A ♠9,♠3 ♣5 ♠Q ♣9,352,0.23011363636363635,0.4209053940295141,659,0,201,140,659,1407,4934,799,6,0,659,-341,610.7954545454545,-1.0,459.150568181818,-0.5397727272727273,call,0,1.256261110305786
2,0,8,7,deal,0,♣Q ♣7,,20000,0.16654444444444455,0.3424579592777472,7000,0,0,0,20,0,50,20,2,7,90,0,3.316222222222237,0.1658111111111118,-11.672777777777775,-0.6669111111111109,raise,0,0.1238257884979248
2,1,8,7,deal,0,♣Q ♣7,,20000,0.16654444444444455,0.3424579592777472,6960,0,0,40,49,0,468,89,2,7,155,-40,14.757188888888962,0.1658111111111118,-11.057199999999952,-0.6669111111111109,raise,0,0.09957575798034668
2,2,8,7,flop,0,♣Q ♣7,♥J ♦8 ♥6,202,0.03795379537953796,0.17843160384043924,6822,0,178,0,72,1246,216,72,3,7,288,-178,-183.58085808580861,-0.7343234323432344,-194.5115511551155,-0.924092409240924,fold,0,1.249311923980713
3,0,8,8,deal,0,♣K ♥4,,20000,0.12460833333333345,0.2973293288538201,6822,0,0,0,20,0,50,20,2,8,110,0,-0.06266666666664733,-0.0031333333333323217,-13.769583333333326,-0.7507833333333331,fold,0,0.1054689884185791
4,0,8,8,deal,0,♥6 ♣4,,20000,0.11342500000000012,0.2893015009707617,6822,0,0,0,20,0,30,20,1,8,130,0,-1.8519999999999823,-0.09259999999999913,-16.597249999999995,-0.7731499999999998,fold,0,0.1179347038269043
5,0,8,8,deal,0,♦2 ♦Q,,20000,0.14679444444444414,0.32617155503498324,6802,0,0,20,59,0,573,79,7,8,59,-20,13.774088888888713,0.17435555555555338,5.113216666666517,-0.7064111111111117,raise,0,0.1039879322052002
5,1,8,7,flop,0,♦2 ♦Q,♠J ♦4 ♠Q,55,0.19090909090909086,0.38719162616448827,6664,0,158,0,100,1185,100,100,1,7,600,-158,101.86363636363636,0.3363636363636364,-12.68181818181816,-0.6181818181818182,raise,0,1.236971139907837
5,2,8,6,turn,1,♦2 ♦Q,♠J ♦4 ♠Q ♦3,28,0.35714285714285715,0.479157423749955,6464,0,358,0,20,2485,0,0,8,6,0,-358,509.5,1.1428571428571428,509.5,-0.2857142857142857,raise,0,1.2319481372833252
