round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,action,amount,cputime
1,0,8,8,deal,0,♠5 ♣6,,20000,0.12322083333333365,0.3007659453294903,1000,0,0,0,20,0,50,20,2,8,110,0,-0.2846666666666202,-0.014233333333330987,-13.83895833333332,-0.7535583333333328,fold,0,0.102064847946167
2,0,8,8,deal,0,♣A ♠4,,20000,0.14724583333333285,0.31863183863899064,1000,0,0,0,20,0,30,20,1,8,130,0,3.5593333333332566,0.17796666666666286,-15.582625000000016,-0.7055083333333343,raise,0,0.1064300537109375
2,1,8,8,deal,0,♣A ♠4,,20000,0.14724583333333285,0.31863183863899064,960,0,0,40,102,0,651,142,2,8,485,-40,25.271266666666122,0.17796666666666286,-46.142962500000316,-0.7055083333333343,raise,0,0.10248804092407228
2,2,8,7,flop,0,♣A ♠4,♦4 ♠10 ♣5,115,0.1782608695652174,0.3798815853704831,716,0,284,0,20,2272,20,20,1,7,120,-284,125.96521739130436,0.24782608695652164,104.57391304347824,-0.6434782608695653,raise,0,1.2432241439819336
2,3,8,7,flop,0,♣A ♠4,♦4 ♠10 ♣5,387,0.16279069767441862,0.3674205992605912,676,0,284,40,26,2272,436,66,6,7,26,-324,95.0697674418605,0.13953488372093026,90.83720930232563,-0.6744186046511628,raise,0,1.2481207847595217
2,4,8,7,flop,0,♣A ♠4,♦4 ♠10 ♣5,663,0.13650075414781296,0.3416680794944624,584,0,284,132,10,2272,956,142,2,7,38,-416,19.81146304675713,-0.04449472096530928,14.62443438914022,-0.7269984917043741,call,0,1.2485792636871338
2,5,8,7,turn,0,♣A ♠4,♦4 ♠10 ♣5 ♣7,92,0.05434782608695652,0.22670275668058926,574,0,426,0,20,3266,20,20,1,7,120,-426,-260.89130434782606,-0.6195652173913044,-267.41304347826093,-0.8913043478260869,call,0,1.2438008785247805
2,6,8,7,turn,0,♣A ♠4,♦4 ♠10 ♣5 ♣7,398,0.11306532663316585,0.31667263624522624,554,0,426,20,26,3266,291,46,5,5,31,-446,-66.321608040201,-0.4346733668341708,-69.82663316582915,-0.7738693467336684,call,0,1.2491531372070312
2,7,8,7,turn,0,♣A ♠4,♦4 ♠10 ♣5 ♣7,642,0.09190031152647976,0.2875340467987031,528,0,426,46,20,3266,397,66,3,5,25,-472,-153.0716510903427,-0.5404984423676013,-155.36915887850466,-0.8161993769470405,call,0,1.24493408203125
2,8,8,7,river,0,♣A ♠4,♦4 ♠10 ♣5 ♣7 ♥5,123,0.016260162601626018,0.12647438362686214,508,0,492,0,20,3688,20,20,1,5,80,-492,-450.40650406504056,-0.91869918699187,-451.7073170731707,-0.9674796747967479,call,0,1.2394201755523682
